Date Time,p (mbar)
06.01.2020 12:40:00,1001.39
06.01.2020 12:50:00,1001.28
06.01.2020 13:00:00,1001.18
06.01.2020 13:10:00,1001.01
06.01.2020 13:20:00,1000.86
06.01.2020 13:30:00,1000.77
06.01.2020 13:40:00,1000.6
06.01.2020 13:50:00,1000.45
06.01.2020 14:00:00,1000.38
06.01.2020 14:10:00,1000.31
06.01.2020 14:20:00,1000.23
06.01.2020 14:30:00,1000.06
06.01.2020 14:40:00,999.9
06.01.2020 14:50:00,999.8
06.01.2020 15:00:00,999.69
06.01.2020 15:10:00,999.57
06.01.2020 15:20:00,999.5
06.01.2020 15:30:00,999.34
06.01.2020 15:40:00,999.32
06.01.2020 15:50:00,999.24
06.01.2020 16:00:00,999.17
06.01.2020 16:10:00,999.1
06.01.2020 16:20:00,999.08
06.01.2020 16:30:00,999
06.01.2020 16:40:00,998.86
06.01.2020 16:50:00,998.85
06.01.2020 17:00:00,998.78
06.01.2020 17:10:00,998.7
06.01.2020 17:20:00,998.6
06.01.2020 17:30:00,998.54
06.01.2020 17:40:00,998.36
06.01.2020 17:50:00,998.23
06.01.2020 18:00:00,998.11
06.01.2020 18:10:00,998.09
06.01.2020 18:20:00,998.06
06.01.2020 18:30:00,997.99
06.01.2020 18:40:00,997.83
06.01.2020 18:50:00,997.61
06.01.2020 19:00:00,997.53
06.01.2020 19:10:00,997.49
06.01.2020 19:20:00,997.49
06.01.2020 19:30:00,997.4
06.01.2020 19:40:00,997.29
06.01.2020 19:50:00,997.25
06.01.2020 20:00:00,997.24
06.01.2020 20:10:00,997.15
06.01.2020 20:20:00,997.04
06.01.2020 20:30:00,996.94
06.01.2020 20:40:00,996.91
06.01.2020 20:50:00,996.89
06.01.2020 21:00:00,996.95
06.01.2020 21:10:00,996.82
06.01.2020 21:20:00,996.71
06.01.2020 21:30:00,996.67
06.01.2020 21:40:00,996.62
06.01.2020 21:50:00,996.54
06.01.2020 22:00:00,996.4
06.01.2020 22:10:00,996.24
06.01.2020 22:20:00,996.06
06.01.2020 22:30:00,996.01
06.01.2020 22:40:00,995.91
06.01.2020 22:50:00,995.88
06.01.2020 23:00:00,995.83
06.01.2020 23:10:00,995.68
06.01.2020 23:20:00,995.59
06.01.2020 23:30:00,995.48
06.01.2020 23:40:00,995.47
06.01.2020 23:50:00,995.39
07.01.2020 00:00:00,995.38
07.01.2020 00:10:00,995.42
07.01.2020 00:20:00,995.27
07.01.2020 00:30:00,995.21
07.01.2020 00:40:00,995.17
07.01.2020 00:50:00,995.07
07.01.2020 01:00:00,994.8
07.01.2020 01:10:00,994.67
07.01.2020 01:20:00,994.66
07.01.2020 01:30:00,994.55
07.01.2020 01:40:00,994.52
07.01.2020 01:50:00,994.7
07.01.2020 02:00:00,994.68
07.01.2020 02:10:00,994.72
07.01.2020 02:20:00,994.75
07.01.2020 02:30:00,994.82
07.01.2020 02:40:00,994.76
07.01.2020 02:50:00,994.85
07.01.2020 03:00:00,995.01
07.01.2020 03:10:00,995.36
07.01.2020 03:20:00,995.64
07.01.2020 03:30:00,995.72
07.01.2020 03:40:00,995.89
07.01.2020 03:50:00,996.07
07.01.2020 04:00:00,996.14
07.01.2020 04:10:00,996.21
07.01.2020 04:20:00,996.25
07.01.2020 04:30:00,996.19
07.01.2020 04:40:00,996.15
07.01.2020 04:50:00,995.99
07.01.2020 05:00:00,995.98
07.01.2020 05:10:00,995.9
07.01.2020 05:20:00,996.03
07.01.2020 05:30:00,996.13
07.01.2020 05:40:00,996.35
07.01.2020 05:50:00,996.51
07.01.2020 06:00:00,996.53
07.01.2020 06:10:00,996.56
07.01.2020 06:20:00,996.53
07.01.2020 06:30:00,996.62
07.01.2020 06:40:00,996.79
07.01.2020 06:50:00,996.9
07.01.2020 07:00:00,997.03
07.01.2020 07:10:00,997.07
07.01.2020 07:20:00,997.05
07.01.2020 07:30:00,997.17
07.01.2020 07:40:00,997.26
07.01.2020 07:50:00,997.24
07.01.2020 08:00:00,997.38
07.01.2020 08:10:00,997.58
07.01.2020 08:20:00,997.87
07.01.2020 08:30:00,998.16
07.01.2020 08:40:00,998.43
07.01.2020 08:50:00,998.67
07.01.2020 09:00:00,998.77
07.01.2020 09:10:00,998.89
07.01.2020 09:20:00,999.04
07.01.2020 09:30:00,999.17
07.01.2020 09:40:00,999.38
07.01.2020 09:50:00,999.5
07.01.2020 10:00:00,999.6
07.01.2020 10:10:00,999.73
07.01.2020 10:20:00,999.88
07.01.2020 10:30:00,999.97
07.01.2020 10:40:00,1000.14
07.01.2020 10:50:00,1000.27
07.01.2020 11:00:00,1000.42
07.01.2020 11:10:00,1000.44
07.01.2020 11:20:00,1000.53
07.01.2020 11:30:00,1000.65
07.01.2020 11:40:00,1000.7
07.01.2020 11:50:00,1000.75
07.01.2020 12:00:00,1000.82
07.01.2020 12:10:00,1000.92
07.01.2020 12:20:00,1000.9
07.01.2020 12:30:00,1000.91
07.01.2020 12:40:00,1000.97
07.01.2020 12:50:00,1000.94
07.01.2020 13:00:00,1000.92
07.01.2020 13:10:00,1000.91
07.01.2020 13:20:00,1000.85
07.01.2020 13:30:00,1000.92
07.01.2020 13:40:00,1000.99
07.01.2020 13:50:00,1000.95
07.01.2020 14:00:00,1000.99
07.01.2020 14:10:00,1001.04
07.01.2020 14:20:00,1001.13
07.01.2020 14:30:00,1001.26
07.01.2020 14:40:00,1001.28
07.01.2020 14:50:00,1001.34
07.01.2020 15:00:00,1001.46
07.01.2020 15:10:00,1001.53
07.01.2020 15:20:00,1001.55
07.01.2020 15:30:00,1001.53
07.01.2020 15:40:00,1001.65
07.01.2020 15:50:00,1001.69
07.01.2020 16:00:00,1001.76
07.01.2020 16:10:00,1001.79
07.01.2020 16:20:00,1001.85
07.01.2020 16:30:00,1001.91
07.01.2020 16:40:00,1002.16
07.01.2020 16:50:00,1002.11
07.01.2020 17:00:00,1002.14
07.01.2020 17:10:00,1002.19
07.01.2020 17:20:00,1002.32
07.01.2020 17:30:00,1002.51
07.01.2020 17:40:00,1002.68
07.01.2020 17:50:00,1002.8
07.01.2020 18:00:00,1002.83
07.01.2020 18:10:00,1002.83
07.01.2020 18:20:00,1002.76
07.01.2020 18:30:00,1002.77
07.01.2020 18:40:00,1002.79
07.01.2020 18:50:00,1002.83
07.01.2020 19:00:00,1002.76
07.01.2020 19:10:00,1002.59
07.01.2020 19:20:00,1002.6
07.01.2020 19:30:00,1002.69
07.01.2020 19:40:00,1002.67
07.01.2020 19:50:00,1002.62
07.01.2020 20:00:00,1002.51
07.01.2020 20:10:00,1002.57
07.01.2020 20:20:00,1002.52
07.01.2020 20:30:00,1002.52
07.01.2020 20:40:00,1002.49
07.01.2020 20:50:00,1002.39
07.01.2020 21:00:00,1002.3
07.01.2020 21:10:00,1002.13
07.01.2020 21:20:00,1002.11
07.01.2020 21:30:00,1002.17
07.01.2020 21:40:00,1002
07.01.2020 21:50:00,1001.73
07.01.2020 22:00:00,1001.64
07.01.2020 22:10:00,1001.73
07.01.2020 22:20:00,1001.82
07.01.2020 22:30:00,1001.65
07.01.2020 22:40:00,1001.49
