Time,British
1960,1.6337
1961,1.6271
1962,1.6264
1963,1.6498
1964,1.6687
1965,1.6525
1966,1.6474
1967,1.643
1968,1.64
1969,1.6325
1970,1.638
1971,1.6423
1972,1.658
1973,1.6545
1974,1.6475
1975,1.6338
1976,1.623
1977,1.6324
1978,1.6379
1979,1.6345
1980,1.6312
1981,1.6395
1982,1.6355
1983,1.6363
1984,1.647
1985,1.6455
1986,1.6484
1987,1.6448
1988,1.6453
1989,1.6472
1990,1.6525
1991,1.646
1992,1.645
1993,1.6325
1994,1.6364
1995,1.6381
1996,1.6467
1997,1.6561
1998,1.6658
1999,1.6682
2000,1.6743
2001,1.6711
2002,1.6678
2003,1.6643
2004,1.679
2005,1.6751
2006,1.6739
2007,1.686
2008,1.6825
2009,1.6775
2010,1.6765
2011,1.674
2012,1.6665
2013,1.6575
2014,1.6635
2015,1.6658
2016,1.6683
2017,1.6725
2018,1.6718
2019,1.6668
2020,1.684
2021,1.683
2022,1.691
2023,1.684
2024,1.6757
2025,1.6762
2026,1.6718
2027,1.6665
2028,1.6678
2029,1.6733
2030,1.6673
2031,1.6702
2032,1.6727
2033,1.6675
2034,1.666
2035,1.6605
2036,1.661
2037,1.6485
2038,1.638
2039,1.63
2040,1.6347
2041,1.6308
2042,1.6306
2043,1.6278
2044,1.6235
2045,1.6232
2046,1.6332
2047,1.6305
2048,1.6318
2049,1.6365
2050,1.6322
2051,1.6277
2052,1.6308
2053,1.6392
2054,1.6388
2055,1.6385
2056,1.6395
2057,1.6351
2058,1.6324
2059,1.6347
2060,1.6277
2061,1.6292
2062,1.6315
2063,1.6315
2064,1.6525
2065,1.662
2066,1.6705
2067,1.6735
2068,1.672
2069,1.6641
2070,1.6683
2071,1.6722
2072,1.6608
2073,1.6645
2074,1.6695
2075,1.6616
2076,1.6565
2077,1.6471
2078,1.6442
2079,1.6375
2080,1.6369
2081,1.6315
2082,1.6325
2083,1.6412
2084,1.6355
2085,1.6337
2086,1.6387
2087,1.6427
2088,1.648
2089,1.643
2090,1.642
2091,1.6474
2092,1.6594
2093,1.6565
2094,1.6485
2095,1.644
2096,1.6415
2097,1.6349
2098,1.6245
2099,1.633
2100,1.636
2101,1.6332
2102,1.629
2103,1.6328
2104,1.6295
2105,1.629
2106,1.6265
2107,1.6184
2108,1.6162
2109,1.6162
2110,1.6227
2111,1.6275
2112,1.6363
2113,1.641
2114,1.6395
2115,1.6385
2116,1.6405
2117,1.672
2118,1.676
2119,1.674
2120,1.6686
2121,1.6762
2122,1.672
2123,1.6581
2124,1.662
2125,1.6816
2126,1.6775
2127,1.6742
2128,1.6758
2129,1.684
2130,1.6835
2131,1.6845
2132,1.6837
2133,1.6798
2134,1.6945
2135,1.7023
2136,1.704
2137,1.7068
2138,1.6995
2139,1.7045
2140,1.7026
2141,1.6901
2142,1.6833
2143,1.6968
2144,1.7222
2145,1.703
2146,1.7015
2147,1.7055
2148,1.7028
2149,1.703
2150,1.6995
2151,1.706
2152,1.7005
2153,1.695
2154,1.69
2155,1.683
2156,1.6722
2157,1.672
2158,1.6758
2159,1.6735
2160,1.6652
2161,1.6577
2162,1.6588
2163,1.663
2164,1.658
2165,1.6585
2166,1.658
2167,1.6568
2168,1.6635
2169,1.6755
2170,1.6775
2171,1.672
2172,1.6677
2173,1.6542
2174,1.654
2175,1.6582
2176,1.6613
2177,1.6522
2178,1.6485
2179,1.654
2180,1.6625
2181,1.6645
2182,1.6615
2183,1.653
2184,1.654
2185,1.658
2186,1.667
2187,1.6835
2188,1.6885
2189,1.6853
2190,1.6765
2191,1.675
2192,1.6803
2193,1.68
2194,1.6775
2195,1.6767
2196,1.6723
2197,1.6745
2198,1.6836
2199,1.6665
2200,1.6628
2201,1.658702
2202,1.657777
2203,1.654724
2204,1.649213
2205,1.642054
2206,1.637376
2207,1.631878
2208,1.650364
2209,1.652755
2210,1.651038
2211,1.652671
2212,1.654142
2213,1.647475
2214,1.652134
2215,1.654556
2216,1.657309
2217,1.658507
2218,1.649958
2219,1.647557
2220,1.645655
2221,1.640574
2222,1.644102
2223,1.63869
2224,1.638308
2225,1.636462
2226,1.637591
2227,1.635834
2228,1.628983
2229,1.624379
2230,1.631394
2231,1.628206
2232,1.631305
2233,1.633841
2234,1.633253
2235,1.625748
2236,1.623664
2237,1.612951
2238,1.597131
2239,1.605173
2240,1.603187
2241,1.607508
2242,1.614054
2243,1.614632
2244,1.607539
2245,1.608682
2246,1.609536
2247,1.616696
2248,1.626859
2249,1.631727
2250,1.633917
2251,1.621727
2252,1.625086
2253,1.629041
2254,1.630868
2255,1.630311
2256,1.628642
2257,1.636819
2258,1.640028
2259,1.632377
2260,1.620602
2261,1.613362
2262,1.611437
2263,1.614653
2264,1.607327
2265,1.601364
2266,1.592266
2267,1.597247
2268,1.609646
2269,1.606756
2270,1.614502
2271,1.612868
2272,1.613627
2273,1.610847
2274,1.611489
2275,1.608269
2276,1.614976
2277,1.608174
2278,1.611962
2279,1.616551
2280,1.610533
2281,1.618002
2282,1.6147
2283,1.610534
2284,1.609318
2285,1.607571
2286,1.620789
2287,1.632903
2288,1.638925
2289,1.635065
2290,1.629441
2291,1.622042
2292,1.620138
2293,1.618673
2294,1.617281
2295,1.619166
2296,1.620273
2297,1.616896
2298,1.61165
2299,1.601173
2300,1.602069
2301,1.595526
2302,1.595653
2303,1.602499
2304,1.603269
2305,1.610352
2306,1.607955
2307,1.606159
2308,1.608355
2309,1.601595
2310,1.606532
2311,1.599878
2312,1.59986
2313,1.610598
2314,1.608832
2315,1.592778
2316,1.587821
2317,1.593407
2318,1.592483
2319,1.589233
2320,1.589247
2321,1.578158
2322,1.584557
2323,1.590194
2324,1.582439
2325,1.579097
2326,1.57519
2327,1.580012
2328,1.5754
2329,1.569664
2330,1.560125
2331,1.557452
2332,1.552024
2333,1.554702
2334,1.55621
2335,1.563409
2336,1.566658
2337,1.56314
2338,1.562149
2339,1.570278
2340,1.575828
2341,1.585595
2342,1.578034
2343,1.591162
2344,1.589558
2345,1.594834
2346,1.613642
2347,1.61977
2348,1.617114
2349,1.620711
2350,1.619083
2351,1.616118
2352,1.605838
2353,1.618911
2354,1.609916
2355,1.60872
2356,1.60438
2357,1.601211
2358,1.603828
2359,1.601236
2360,1.619159
2361,1.61356
2362,1.608289
2363,1.594515
2364,1.587179
2365,1.587304
2366,1.588815
2367,1.588133
2368,1.607652
2369,1.602186
2370,1.608332
2371,1.604382
2372,1.604881
2373,1.618157
2374,1.633246
2375,1.616016
2376,1.61038
2377,1.608292
2378,1.612675
2379,1.624415
2380,1.621561
2381,1.622626
2382,1.631875
2383,1.637028
2384,1.636674
2385,1.643368
2386,1.646343
2387,1.649923
2388,1.642027
2389,1.646499
2390,1.653732
2391,1.655214
2392,1.652233
2393,1.655463
2394,1.653284
2395,1.651717
2396,1.652747
2397,1.652338
2398,1.65821
2399,1.669894
2400,1.670903
2401,1.672155
2402,1.664086
2403,1.677174
2404,1.657325
2405,1.663368
2406,1.65317
2407,1.64692
2408,1.6401
2409,1.6435
2410,1.640966
2411,1.644487
2412,1.643622
2413,1.639632
2414,1.61914
2415,1.615811
2416,1.620724
2417,1.625238
2418,1.614997
2419,1.622736
2420,1.616805
2421,1.623574
2422,1.616366
2423,1.617101
2424,1.62096
2425,1.62404
2426,1.609789
2427,1.615102
2428,1.605561
2429,1.601802
2430,1.595341
2431,1.596757
2432,1.597035
2433,1.600712
2434,1.623649
2435,1.622557
2436,1.624328
2437,1.623829
2438,1.622665
2439,1.623368
2440,1.611084
2441,1.608077
2442,1.613205
2443,1.607766
2444,1.604023
2445,1.609616
2446,1.605333
2447,1.616016
2448,1.6153
2449,1.616268
2450,1.611572
2451,1.615811
2452,1.635972
2453,1.641833
2454,1.647577
2455,1.638863
2456,1.637846
2457,1.64914
2458,1.646524
2459,1.649633
2460,1.63667
2461,1.631286
2462,1.636883
2463,1.644252
2464,1.654148
2465,1.651196
2466,1.652015
2467,1.649383
2468,1.638737
2469,1.636224
2470,1.621043
2471,1.618954
2472,1.614749
2473,1.606045
2474,1.603244
2475,1.589904
2476,1.591658
2477,1.609616
2478,1.611775
2479,1.605712
2480,1.591529
2481,1.588886
2482,1.595213
2483,1.604311
2484,1.605176
2485,1.597973
2486,1.599866
2487,1.617566
2488,1.605561
2489,1.598021
2490,1.592341
2491,1.589595
2492,1.593359
2493,1.581316
2494,1.585976
2495,1.578631
2496,1.580168
2497,1.569929
2498,1.578484
2499,1.582275
2500,1.576742
2501,1.578831
2502,1.571071
2503,1.570015
2504,1.573787
2505,1.572371
2506,1.572014
2507,1.567643
2508,1.567757
2509,1.577285
2510,1.5878
2511,1.591064
2512,1.5865
2513,1.586776
2514,1.592478
2515,1.593503
2516,1.594038
2517,1.597439
2518,1.594519
2519,1.587659
2520,1.579058
2521,1.58011
2522,1.585941
2523,1.585941
2524,1.587782
2525,1.5829
2526,1.588623
2527,1.5825
2528,1.581158
2529,1.579532
2530,1.580084
2531,1.578073
2532,1.576627
2533,1.575358
2534,1.573157
2535,1.56697
2536,1.555644
2537,1.558712
2538,1.561119
2539,1.558724
2540,1.531188
2541,1.532006
2542,1.535861
2543,1.52409
2544,1.503301
2545,1.503301
2546,1.517652
2547,1.497101
2548,1.49505
2549,1.491051
2550,1.4794
2551,1.484403
2552,1.481059
2553,1.473689
2554,1.476238
2555,1.474658
2556,1.496801
2557,1.49755
2558,1.496102
2559,1.495499
2560,1.497951
2561,1.512198
2562,1.512856
2563,1.522648
2564,1.518559
2565,1.508703
2566,1.5084
2567,1.512395
2568,1.505247
2569,1.508847
2570,1.511096
2571,1.512256
2572,1.510396
2573,1.512605
2574,1.505601
2575,1.5042
2576,1.49925
2577,1.497251
2578,1.508051
2579,1.511395
2580,1.512456
2581,1.512846
2582,1.5121
2583,1.513743
2584,1.505499
2585,1.505348
2586,1.517259
2587,1.512246
2588,1.514506
2589,1.5017
2590,1.503199
2591,1.496599
2592,1.4926
2593,1.494447
2594,1.4961
2595,1.512603
2596,1.515306
2597,1.516507
2598,1.518941
2599,1.515703
2600,1.506597
2601,1.49985
2602,1.49765
2603,1.493201
2604,1.494199
2605,1.492797
2606,1.505149
2607,1.508046
2608,1.502249
2609,1.50055
2610,1.505
2611,1.503451
2612,1.504049
2613,1.505402
2614,1.4992
2615,1.497249
2616,1.491846
2617,1.4874
2618,1.4803
2619,1.483793
2620,1.477852
2621,1.469506
2622,1.463793
2623,1.444022
2624,1.455954
2625,1.448945
2626,1.463646
2627,1.454536
2628,1.447855
2629,1.43273
2630,1.425042
2631,1.411741
2632,1.402021
2633,1.409705
2634,1.414707
2635,1.409295
2636,1.39852
2637,1.402379
2638,1.410505
2639,1.413165
2640,1.452564
2641,1.453273
2642,1.451919
2643,1.465614
2644,1.462607
2645,1.472442
2646,1.468394
2647,1.462315
2648,1.452845
2649,1.453345
2650,1.44746
2651,1.447189
2652,1.455554
2653,1.4584
2654,1.460046
2655,1.473242
2656,1.448374
2657,1.438081
2658,1.446016
2659,1.445611
2660,1.444977
2661,1.455613
2662,1.454596
2663,1.442411
2664,1.425485
2665,1.431934
2666,1.462654
2667,1.448126
2668,1.44885
2669,1.445972
2670,1.443911
2671,1.448626
2672,1.429378
2673,1.422658
2674,1.414617
2675,1.431377
2676,1.429007
2677,1.435213
2678,1.425472
2679,1.42505
2680,1.422631
2681,1.422208
2682,1.423373
2683,1.41885
2684,1.407387
2685,1.40183
2686,1.405069
2687,1.418241
2688,1.417983
2689,1.421689
2690,1.433233
2691,1.44028
2692,1.447605
2693,1.43367
2694,1.446261
2695,1.445166
2696,1.450655
2697,1.4548
2698,1.445655
2699,1.466057
2700,1.473503
2701,1.477459
2702,1.467166
2703,1.467453
2704,1.476752
2705,1.47925
2706,1.47905
2707,1.483557
2708,1.486154
2709,1.487602
2710,1.492252
2711,1.492503
2712,1.489052
2713,1.504798
2714,1.50025
2715,1.50055
2716,1.50385
2717,1.488305
2718,1.488602
2719,1.487956
2720,1.4959
2721,1.47715
2722,1.4714
2723,1.472114
2724,1.471411
2725,1.46275
2726,1.464261
2727,1.47065
2728,1.465853
2729,1.449505
2730,1.463407
2731,1.46125
2732,1.457808
2733,1.462515
2734,1.469703
2735,1.476657
2736,1.472958
2737,1.470665
2738,1.457713
2739,1.453
2740,1.440706
2741,1.452364
2742,1.44905
2743,1.458054
2744,1.452519
2745,1.45111
2746,1.4487
2747,1.4399
2748,1.443167
2749,1.441218
2750,1.443006
2751,1.44985
2752,1.4437
2753,1.44746
2754,1.448815
2755,1.472555
2756,1.468003
2757,1.465617
2758,1.462561
2759,1.469606
2760,1.472958
2761,1.466413
2762,1.457804
2763,1.447421
2764,1.445028
2765,1.430528
2766,1.427357
2767,1.427186
2768,1.435663
2769,1.421816
2770,1.421132
2771,1.432613
2772,1.433077
2773,1.430014
2774,1.426357
2775,1.4168
2776,1.415026
2777,1.425
2778,1.433363
2779,1.432727
2780,1.430934
2781,1.444822
2782,1.444017
2783,1.433084
2784,1.4335
2785,1.437156
2786,1.436969
2787,1.432314
2788,1.429757
2789,1.426472
2790,1.445766
2791,1.445622
2792,1.437425
2793,1.432827
2794,1.44085
2795,1.441318
2796,1.433876
2797,1.4331
2798,1.434213
2799,1.435276
2800,1.434783
2801,1.437625
2802,1.43805
2803,1.425622
2804,1.424358
2805,1.42195
2806,1.418041
2807,1.418524
2808,1.4237
2809,1.430057
2810,1.430934
2811,1.43925
2812,1.439168
2813,1.427357
2814,1.418891
2815,1.407587
2816,1.421824
2817,1.42045
2818,1.422258
2819,1.425387
2820,1.418058
2821,1.418991
2822,1.413459
2823,1.413626
2824,1.391472
2825,1.391404
2826,1.379262
2827,1.372313
2828,1.3733
2829,1.390694
2830,1.40138
2831,1.402279
2832,1.405569
2833,1.40125
2834,1.395592
2835,1.414534
2836,1.41215
2837,1.4129
2838,1.416225
2839,1.416442
2840,1.408259
2841,1.415217
2842,1.416675
2843,1.406447
2844,1.406197
2845,1.402419
2846,1.411409
2847,1.408137
2848,1.411209
2849,1.407487
2850,1.406697
2851,1.404988
2852,1.39878
2853,1.40085
2854,1.421258
2855,1.426487
2856,1.419482
2857,1.420366
2858,1.423673
2859,1.426972
2860,1.42305
2861,1.425622
2862,1.424908
2863,1.43362
2864,1.431564
2865,1.428621
2866,1.417816
2867,1.41655
2868,1.415825
2869,1.425415
2870,1.423457
2871,1.4201
2872,1.428214
2873,1.440518
2874,1.443211
2875,1.444261
2876,1.444
2877,1.45465
2878,1.448126
2879,1.446916
2880,1.442711
2881,1.442579
2882,1.452659
2883,1.45105
2884,1.457004
2885,1.453055
2886,1.453605
2887,1.442756
2888,1.456517
2889,1.455023
2890,1.46042
2891,1.4565
2892,1.46731
2893,1.46925
2894,1.471314
2895,1.465404
2896,1.467066
2897,1.468013
2898,1.465704
2899,1.455972
2900,1.462769
2901,1.469909
2902,1.474408
2903,1.4741
2904,1.4721
2905,1.479002
2906,1.468553
2907,1.47581
2908,1.475702
2909,1.483203
2910,1.473003
2911,1.45785
2912,1.450625
2913,1.443978
2914,1.4517
2915,1.448316
2916,1.447471
2917,1.44605
2918,1.443511
2919,1.432177
2920,1.42398
2921,1.425072
2922,1.428157
2923,1.42538
2924,1.435632
2925,1.453159
2926,1.45076
2927,1.455
2928,1.4615
2929,1.4588
2930,1.4593
2931,1.4636
2932,1.4542
2933,1.4536
2934,1.4409
2935,1.4417
2936,1.432
2937,1.4277
2938,1.4136
2939,1.4192
2940,1.4169
2941,1.4114
2942,1.4099
2943,1.4116
2944,1.4149
2945,1.4244
2946,1.4266
2947,1.4247
2948,1.4213
2949,1.4217
2950,1.4154
2951,1.4282
2952,1.43325
2953,1.4347
2954,1.4369
2955,1.447
2956,1.4417
2957,1.45335
2958,1.4597
2959,1.4563
2960,1.451
2961,1.4494
2962,1.43955
2963,1.4449
2964,1.454
2965,1.4525
2966,1.4499
2967,1.4548
2968,1.4459
2969,1.439
2970,1.44655
2971,1.4404
2972,1.4391
2973,1.4383
2974,1.4393
2975,1.44805
2976,1.4496
2977,1.4444
2978,1.4364
2979,1.4363
2980,1.43885
2981,1.4355
2982,1.4292
2983,1.4249
2984,1.4244
2985,1.4098
2986,1.4101
2987,1.4138
2988,1.415
2989,1.4117
2990,1.41435
2991,1.4234
2992,1.416
2993,1.4118
2994,1.4147
2995,1.41345
2996,1.4221
2997,1.4344
2998,1.428
2999,1.4309
3000,1.432
3001,1.4284
3002,1.4314
3003,1.4269
3004,1.4259
3005,1.4323
3006,1.4249
3007,1.4164
3008,1.4206
3009,1.4166
3010,1.4184
3011,1.4231
3012,1.4247
3013,1.42185
3014,1.4285
3015,1.42225
3016,1.4205
3017,1.4143
3018,1.416
3019,1.4217
3020,1.4268
3021,1.4245
3022,1.4287
3023,1.4263
3024,1.42495
3025,1.4259
3026,1.4257
3027,1.4246
3028,1.4258
3029,1.4251
3030,1.4309
3031,1.4361
3032,1.436
3033,1.4334
3034,1.4315
3035,1.4308
3036,1.4368
3037,1.4364
3038,1.4386
3039,1.4365
3040,1.4373
3041,1.4396
3042,1.4459
3043,1.4486
3044,1.4468
3045,1.4497
3046,1.4474
3047,1.4497
3048,1.4546
3049,1.4574
3050,1.4592
3051,1.458
3052,1.4659
3053,1.4628
3054,1.4682
3055,1.4686
3056,1.467
3057,1.4555
3058,1.4595
3059,1.4627
3060,1.4577
3061,1.4503
3062,1.4548
3063,1.45595
3064,1.45935
3065,1.4592
3066,1.4598
3067,1.45965
3068,1.4546
3069,1.45695
3070,1.4568
3071,1.4597
3072,1.4628
3073,1.4648
3074,1.4629
3075,1.4597
3076,1.4592
3077,1.4597
3078,1.4578
3079,1.4607
3080,1.4722
3081,1.4717
3082,1.4717
3083,1.4771
3084,1.4793
3085,1.4915
3086,1.492
3087,1.4983
3088,1.4956
3089,1.5013
3090,1.5087
3091,1.5245
3092,1.5287
3093,1.5326
3094,1.5332
3095,1.5357
3096,1.5272
3097,1.5258
3098,1.54245
3099,1.546
3100,1.5492
3101,1.5519
3102,1.5536
3103,1.57
3104,1.57035
3105,1.57325
3106,1.5729
3107,1.5778
3108,1.5669
3109,1.5761
3110,1.5836
3111,1.56435
3112,1.5735
3113,1.5633
3114,1.5611
3115,1.569
3116,1.5622
3117,1.5387
3118,1.5384
3119,1.5311
3120,1.5247
3121,1.53115
3122,1.5379
3123,1.5355
3124,1.535
3125,1.5397
3126,1.5271
3127,1.5295
3128,1.5307
3129,1.5201
3130,1.5222
3131,1.5217
3132,1.5336
3133,1.53345
3134,1.5489
3135,1.54945
3136,1.5487
3137,1.5625
3138,1.5656
3139,1.5664
3140,1.5578
3141,1.5524
3142,1.5506
3143,1.5601
3144,1.5515
3145,1.5396
3146,1.542
3147,1.5493
3148,1.5583
3149,1.5539
3150,1.5493
3151,1.5534
3152,1.5573
3153,1.5588
3154,1.56015
3155,1.5714
3156,1.5618
3157,1.569
3158,1.5695
3159,1.5651
3160,1.5656
3161,1.5545
3162,1.5656
3163,1.5646
3164,1.5625
3165,1.5577
3166,1.551
3167,1.554
3168,1.5503
3169,1.54285
3170,1.54635
3171,1.5478
3172,1.55445
3173,1.55185
3174,1.5603
3175,1.5563
3176,1.5581
3177,1.5568
3178,1.55985
3179,1.5637
3180,1.5802
3181,1.5909
3182,1.5865
3183,1.5887
3184,1.5865
3185,1.58055
3186,1.5795
3187,1.58035
3188,1.579
3189,1.5739
3190,1.5823
3191,1.57785
3192,1.5649
3193,1.5515
3194,1.547
3195,1.552
3196,1.5572
3197,1.555
3198,1.5683
3199,1.56985
3200,1.5715
3201,1.5717
3202,1.5771
3203,1.5819
3204,1.589
3205,1.5924
3206,1.5988
3207,1.6044
3208,1.6
3209,1.6045
3210,1.6034
3211,1.5941
3212,1.6094
3213,1.6052
3214,1.6037
3215,1.6128
3216,1.60485
3217,1.6072
3218,1.6003
3219,1.6063
3220,1.605
3221,1.61105
3222,1.60655
3223,1.6163
3224,1.61825
3225,1.636
3226,1.64045
3227,1.6472
3228,1.64935
3229,1.6466
3230,1.637
3231,1.64725
3232,1.64135
3233,1.63775
3234,1.6321
3235,1.6248
3236,1.6205
3237,1.6162
3238,1.6223
3239,1.6066
3240,1.5988
3241,1.5907
3242,1.5971
3243,1.5933
3244,1.5771
3245,1.588
3246,1.5739
3247,1.5821
3248,1.57425
3249,1.5786
3250,1.5817
3251,1.6013
3252,1.6034
3253,1.6016
3254,1.6066
3255,1.60035
3256,1.566
3257,1.5628
3258,1.5645
3259,1.5758
3260,1.5646
3261,1.5763
3262,1.5831
3263,1.5808
3264,1.5674
3265,1.572
3266,1.5526
3267,1.5631
3268,1.5724
3269,1.57105
3270,1.5718
3271,1.5704
3272,1.5627
3273,1.5764
3274,1.59375
3275,1.595
3276,1.5999
3277,1.6064
3278,1.6156
3279,1.5962
3280,1.602
3281,1.60845
3282,1.61035
3283,1.609
3284,1.6163
3285,1.6212
3286,1.62855
3287,1.6324
3288,1.6408
3289,1.6348
3290,1.6323
3291,1.6367
3292,1.6407
3293,1.6415
3294,1.6373
3295,1.6525
3296,1.6355
3297,1.6265
3298,1.6373
3299,1.62875
3300,1.63045
3301,1.6602
3302,1.64455
3303,1.6518
3304,1.6665
3305,1.6678
3306,1.6743
3307,1.6801
3308,1.6855
3309,1.679
3310,1.6795
3311,1.66375
3312,1.6666
3313,1.66785
3314,1.66185
3315,1.6486
3316,1.65525
3317,1.66275
3318,1.665
3319,1.6686
3320,1.6672
3321,1.6352
3322,1.63785
3323,1.6141
3324,1.5929
3325,1.5982
3326,1.59685
3327,1.5786
3328,1.5983
3329,1.59535
3330,1.60695
3331,1.6136
3332,1.6194
3333,1.6255
3334,1.6234
3335,1.6175
3336,1.6101
3337,1.611
3338,1.6104
3339,1.6164
3340,1.6096
3341,1.6186
3342,1.6011
3343,1.6022
3344,1.6073
3345,1.6026
3346,1.5965
3347,1.5893
3348,1.58765
3349,1.5943
3350,1.5784
3351,1.5743
3352,1.5695
3353,1.5778
3354,1.5772
3355,1.57855
3356,1.5703
3357,1.56805
3358,1.57135
3359,1.58895
3360,1.583
3361,1.5916
3362,1.59845
3363,1.6094
3364,1.648
3365,1.6484
3366,1.65705
3367,1.6667
3368,1.6722
3369,1.6699
3370,1.66145
3371,1.6631
3372,1.66455
3373,1.6653
3374,1.6728
3375,1.6683
3376,1.6802
3377,1.6755
3378,1.6737
3379,1.67335
3380,1.695
3381,1.69375
3382,1.6953
3383,1.6918
3384,1.7012
3385,1.7007
3386,1.6956
3387,1.6802
3388,1.6793
3389,1.6743
3390,1.669
3391,1.67325
3392,1.6735
3393,1.6666
3394,1.673
3395,1.6866
3396,1.6878
3397,1.6914
3398,1.6998
3399,1.6981
3400,1.7021
3401,1.70405
3402,1.6958
3403,1.6983
3404,1.7113
3405,1.7211
3406,1.7193
3407,1.72975
3408,1.7214
3409,1.7302
3410,1.7336
3411,1.74305
3412,1.74475
3413,1.74255
3414,1.7454
3415,1.7447
3416,1.75545
3417,1.76135
3418,1.77135
3419,1.76895
3420,1.7647
3421,1.7637
3422,1.77345
3423,1.78355
3424,1.7961
3425,1.8066
3426,1.82355
3427,1.81995
3428,1.84585
3429,1.8502
3430,1.8435
3431,1.8335
3432,1.8252
3433,1.79865
3434,1.8191
3435,1.8314
3436,1.8427
3437,1.82965
3438,1.82545
3439,1.81675
3440,1.81445
3441,1.8173
3442,1.83315
3443,1.8337
3444,1.8439
3445,1.8711
3446,1.8846
3447,1.8917
3448,1.8842
3449,1.8896
3450,1.90445
3451,1.8859
3452,1.89525
3453,1.86525
3454,1.89165
3455,1.8719
3456,1.86145
3457,1.8684
3458,1.8689
3459,1.84005
3460,1.8287
3461,1.8227
3462,1.8482
3463,1.8508
3464,1.82715
3465,1.81
3466,1.7995
3467,1.8048
3468,1.8136
3469,1.8173
3470,1.83575
3471,1.8336
3472,1.84685
3473,1.82555
3474,1.80655
3475,1.8225
3476,1.82685
3477,1.82685
3478,1.85755
3479,1.8283
3480,1.8228
3481,1.84305
3482,1.8384
3483,1.8163
3484,1.791
3485,1.78855
3486,1.7983
3487,1.80835
3488,1.78545
3489,1.77505
3490,1.77555
3491,1.792
3492,1.7769
3493,1.77095
3494,1.79635
3495,1.79145
3496,1.79535
3497,1.79155
3498,1.7748
3499,1.75665
3500,1.77305
3501,1.761
3502,1.76055
3503,1.76925
3504,1.7679
3505,1.7838
3506,1.7885
3507,1.7894
3508,1.8105
3509,1.8145
3510,1.835
3511,1.8334
3512,1.83975
3513,1.8399
3514,1.8411
3515,1.8409
3516,1.8386
3517,1.8291
3518,1.8413
3519,1.8124
3520,1.8325
3521,1.8282
3522,1.8348
3523,1.8389
3524,1.83195
3525,1.8205
3526,1.8164
3527,1.8251
3528,1.8264
3529,1.8297
3530,1.8064
3531,1.8195
3532,1.8207
3533,1.83315
3534,1.8282
3535,1.8412
3536,1.8549
3537,1.8496
3538,1.86035
3539,1.8615
3540,1.8579
3541,1.8569
3542,1.8531
3543,1.8725
3544,1.86805
3545,1.85095
3546,1.841
3547,1.84185
3548,1.83195
3549,1.84075
3550,1.8217
3551,1.82425
3552,1.8165
3553,1.8218
3554,1.82395
3555,1.82395
3556,1.82145
3557,1.82565
3558,1.82325
3559,1.8433
3560,1.84125
3561,1.8284
3562,1.8303
3563,1.8236
3564,1.8441
3565,1.84
3566,1.82785
3567,1.82405
3568,1.8317
3569,1.82055
3570,1.80795
3571,1.79255
3572,1.79655
3573,1.79685
3574,1.7956
3575,1.7956
3576,1.80185
3577,1.7919
3578,1.79
3579,1.7744
3580,1.78365
3581,1.7745
3582,1.7745
3583,1.78855
3584,1.7979
3585,1.79845
3586,1.7984
3587,1.77705
3588,1.7932
3589,1.79235
3590,1.985218
3591,1.79675
3592,1.792
3593,1.7973
3594,1.80615
3595,1.8096
3596,1.8137
3597,1.8001
3598,1.813565
3599,1.80018
3600,1.78715
3601,1.78225
3602,1.782213
3603,1.7853
3604,1.79875
3605,1.7915
3606,1.79355
3607,1.79715
3608,1.80455
3609,1.79795
3610,1.8045
3611,1.8171
3612,1.8271
3613,1.8306
3614,1.8418
3615,1.83385
3616,1.82785
3617,1.8298
3618,1.8378
3619,1.83885
3620,1.8324
3621,1.8388
3622,1.849
3623,1.84315
3624,1.85475
3625,1.85455
3626,1.85535
3627,1.8459
3628,1.8428
3629,1.8563
3630,1.8475
3631,1.8541
3632,1.8583
3633,1.85035
3634,1.85885
3635,1.85785
3636,1.8683
3637,1.86846
3638,1.8921
3639,1.8925
3640,1.8903
3641,1.91155
3642,1.9326
3643,1.92275
3644,1.94355
3645,1.9423
3646,1.9456
3647,1.9334
3648,1.9272
3649,1.91135
3650,1.9254
3651,1.9287
3652,1.9408
3653,1.9318
3654,1.9399
3655,1.939864
3656,1.9263
3657,1.9137
3658,1.92225
3659,1.9325
3660,1.9181
3661,1.918101
3662,1.9044
3663,1.8819
3664,1.88115
3665,1.8752
3666,1.88615
3667,1.8711
3668,1.871
3669,1.8766
3670,1.8777
3671,1.88685
3672,1.8832
3673,1.8683
3674,1.87035
3675,1.8714
3676,1.8616
3677,1.86885
3678,1.8789
3679,1.86795
3680,1.8734
3681,1.8734
3682,1.87975
3683,1.87325
3684,1.88065
3685,1.8826
3686,1.88855
3687,1.88855
3688,1.8823
3689,1.88
3690,1.8881
3691,1.8808
3692,1.873
3693,1.873
3694,1.86855
3695,1.8547
3696,1.8574
3697,1.8582
3698,1.86545
3699,1.8685
3700,1.8685
3701,1.8889
3702,1.8903
3703,1.8788
3704,1.8849
3705,1.89455
3706,1.8966
3707,1.9109
3708,1.91075
3709,1.9098
3710,1.91235
3711,1.91875
3712,1.919
3713,1.92385
3714,1.91705
3715,1.9104
3716,1.9072
3717,1.91365
3718,1.923
3719,1.923
3720,1.9118
3721,1.9239
3722,1.92135
3723,1.9235
