Date Time,p (mbar)
06.01.2020 12:40:00,1001.39
06.01.2020 12:50:00,1001.28
06.01.2020 13:00:00,1001.18
06.01.2020 13:10:00,1001.01
06.01.2020 13:20:00,1000.86
06.01.2020 13:30:00,1000.77
06.01.2020 13:40:00,1000.6
06.01.2020 13:50:00,1000.45
06.01.2020 14:00:00,1000.38
06.01.2020 14:10:00,1000.31
06.01.2020 14:20:00,1000.23
06.01.2020 14:30:00,1000.06
06.01.2020 14:40:00,999.9
06.01.2020 14:50:00,999.8
06.01.2020 15:00:00,999.69
06.01.2020 15:10:00,999.57
06.01.2020 15:20:00,999.5
06.01.2020 15:30:00,999.34
06.01.2020 15:40:00,999.32
06.01.2020 15:50:00,999.24
06.01.2020 16:00:00,999.17
06.01.2020 16:10:00,999.1
06.01.2020 16:20:00,999.08
06.01.2020 16:30:00,999
06.01.2020 16:40:00,998.86
06.01.2020 16:50:00,998.85
06.01.2020 17:00:00,998.78
06.01.2020 17:10:00,998.7
06.01.2020 17:20:00,998.6
06.01.2020 17:30:00,998.54
06.01.2020 17:40:00,998.36
06.01.2020 17:50:00,998.23
06.01.2020 18:00:00,998.11
06.01.2020 18:10:00,998.09
06.01.2020 18:20:00,998.06
06.01.2020 18:30:00,997.99
06.01.2020 18:40:00,997.83
06.01.2020 18:50:00,997.61
06.01.2020 19:00:00,997.53
06.01.2020 19:10:00,997.49
06.01.2020 19:20:00,997.49
06.01.2020 19:30:00,997.4
06.01.2020 19:40:00,997.29
06.01.2020 19:50:00,997.25
06.01.2020 20:00:00,997.24
06.01.2020 20:10:00,997.15
06.01.2020 20:20:00,997.04
06.01.2020 20:30:00,996.94
06.01.2020 20:40:00,996.91
06.01.2020 20:50:00,996.89
06.01.2020 21:00:00,996.95
06.01.2020 21:10:00,996.82
06.01.2020 21:20:00,996.71
06.01.2020 21:30:00,996.67
06.01.2020 21:40:00,996.62
06.01.2020 21:50:00,996.54
06.01.2020 22:00:00,996.4
06.01.2020 22:10:00,996.24
06.01.2020 22:20:00,996.06
06.01.2020 22:30:00,996.01
06.01.2020 22:40:00,995.91
06.01.2020 22:50:00,995.88
06.01.2020 23:00:00,995.83
06.01.2020 23:10:00,995.68
06.01.2020 23:20:00,995.59
06.01.2020 23:30:00,995.48
06.01.2020 23:40:00,995.47
06.01.2020 23:50:00,995.39
07.01.2020 00:00:00,995.38
07.01.2020 00:10:00,995.42
07.01.2020 00:20:00,995.27
07.01.2020 00:30:00,995.21
07.01.2020 00:40:00,995.17
07.01.2020 00:50:00,995.07
07.01.2020 01:00:00,994.8
07.01.2020 01:10:00,994.67
07.01.2020 01:20:00,994.66
07.01.2020 01:30:00,994.55
07.01.2020 01:40:00,994.52
07.01.2020 01:50:00,994.7
07.01.2020 02:00:00,994.68
07.01.2020 02:10:00,994.72
07.01.2020 02:20:00,994.75
07.01.2020 02:30:00,994.82
07.01.2020 02:40:00,994.76
07.01.2020 02:50:00,994.85
07.01.2020 03:00:00,995.01
07.01.2020 03:10:00,995.36
07.01.2020 03:20:00,995.64
07.01.2020 03:30:00,995.72
07.01.2020 03:40:00,995.89
07.01.2020 03:50:00,996.07
07.01.2020 04:00:00,996.14
07.01.2020 04:10:00,996.21
07.01.2020 04:20:00,996.25
07.01.2020 04:30:00,996.19
07.01.2020 04:40:00,996.15
07.01.2020 04:50:00,995.99
07.01.2020 05:00:00,995.98
07.01.2020 05:10:00,995.9
07.01.2020 05:20:00,996.03
07.01.2020 05:30:00,996.13
07.01.2020 05:40:00,996.35
07.01.2020 05:50:00,996.51
07.01.2020 06:00:00,996.53
07.01.2020 06:10:00,996.56
07.01.2020 06:20:00,996.53
07.01.2020 06:30:00,996.62
07.01.2020 06:40:00,996.79
07.01.2020 06:50:00,996.9
07.01.2020 07:00:00,997.03
07.01.2020 07:10:00,997.07
07.01.2020 07:20:00,997.05
07.01.2020 07:30:00,997.17
07.01.2020 07:40:00,997.26
07.01.2020 07:50:00,997.24
07.01.2020 08:00:00,997.38
07.01.2020 08:10:00,997.58
07.01.2020 08:20:00,997.87
07.01.2020 08:30:00,998.16
07.01.2020 08:40:00,998.43
07.01.2020 08:50:00,998.67
07.01.2020 09:00:00,998.77
07.01.2020 09:10:00,998.89
07.01.2020 09:20:00,999.04
07.01.2020 09:30:00,999.17
07.01.2020 09:40:00,999.38
07.01.2020 09:50:00,999.5
07.01.2020 10:00:00,999.6
07.01.2020 10:10:00,999.73
07.01.2020 10:20:00,999.88
07.01.2020 10:30:00,999.97
07.01.2020 10:40:00,1000.14
07.01.2020 10:50:00,1000.27
07.01.2020 11:00:00,1000.42
07.01.2020 11:10:00,1000.44
07.01.2020 11:20:00,1000.53
07.01.2020 11:30:00,1000.65
07.01.2020 11:40:00,1000.7
07.01.2020 11:50:00,1000.75
07.01.2020 12:00:00,1000.82
07.01.2020 12:10:00,1000.92
07.01.2020 12:20:00,1000.9
07.01.2020 12:30:00,1000.91
07.01.2020 12:40:00,1000.97
07.01.2020 12:50:00,1000.94
07.01.2020 13:00:00,1000.92
07.01.2020 13:10:00,1000.91
07.01.2020 13:20:00,1000.85
07.01.2020 13:30:00,1000.92
07.01.2020 13:40:00,1000.99
07.01.2020 13:50:00,1000.95
07.01.2020 14:00:00,1000.99
07.01.2020 14:10:00,1001.04
07.01.2020 14:20:00,1001.13
07.01.2020 14:30:00,1001.26
07.01.2020 14:40:00,1001.28
07.01.2020 14:50:00,1001.34
07.01.2020 15:00:00,1001.46
07.01.2020 15:10:00,1001.53
07.01.2020 15:20:00,1001.55
07.01.2020 15:30:00,1001.53
07.01.2020 15:40:00,1001.65
07.01.2020 15:50:00,1001.69
07.01.2020 16:00:00,1001.76
07.01.2020 16:10:00,1001.79
07.01.2020 16:20:00,1001.85
07.01.2020 16:30:00,1001.91
07.01.2020 16:40:00,1002.16
07.01.2020 16:50:00,1002.11
07.01.2020 17:00:00,1002.14
07.01.2020 17:10:00,1002.19
07.01.2020 17:20:00,1002.32
07.01.2020 17:30:00,1002.51
07.01.2020 17:40:00,1002.68
07.01.2020 17:50:00,1002.8
07.01.2020 18:00:00,1002.83
07.01.2020 18:10:00,1002.83
07.01.2020 18:20:00,1002.76
07.01.2020 18:30:00,1002.77
07.01.2020 18:40:00,1002.79
07.01.2020 18:50:00,1002.83
07.01.2020 19:00:00,1002.76
07.01.2020 19:10:00,1002.59
07.01.2020 19:20:00,1002.6
07.01.2020 19:30:00,1002.69
07.01.2020 19:40:00,1002.67
07.01.2020 19:50:00,1002.62
07.01.2020 20:00:00,1002.51
07.01.2020 20:10:00,1002.57
07.01.2020 20:20:00,1002.52
07.01.2020 20:30:00,1002.52
07.01.2020 20:40:00,1002.49
07.01.2020 20:50:00,1002.39
07.01.2020 21:00:00,1002.3
07.01.2020 21:10:00,1002.13
07.01.2020 21:20:00,1002.11
07.01.2020 21:30:00,1002.17
07.01.2020 21:40:00,1002
07.01.2020 21:50:00,1001.73
07.01.2020 22:00:00,1001.64
07.01.2020 22:10:00,1001.73
07.01.2020 22:20:00,1001.82
07.01.2020 22:30:00,1001.65
07.01.2020 22:40:00,1001.49
07.01.2020 22:50:00,1001.39
07.01.2020 23:00:00,1001.24
07.01.2020 23:10:00,1001.08
07.01.2020 23:20:00,1001.1
07.01.2020 23:30:00,1001.16
07.01.2020 23:40:00,1001.24
07.01.2020 23:50:00,1001.26
08.01.2020 00:00:00,1000.97
08.01.2020 00:10:00,1000.74
08.01.2020 00:20:00,1000.6
08.01.2020 00:30:00,1000.5
08.01.2020 00:40:00,1000.5
08.01.2020 00:50:00,1000.45
08.01.2020 01:00:00,1000.49
08.01.2020 01:10:00,1000.49
08.01.2020 01:20:00,1000.41
08.01.2020 01:30:00,1000.44
08.01.2020 01:40:00,1000.4
08.01.2020 01:50:00,1000.26
08.01.2020 02:00:00,1000.34
08.01.2020 02:10:00,1000.22
08.01.2020 02:20:00,1000.16
08.01.2020 02:30:00,1000.14
08.01.2020 02:40:00,1000.14
08.01.2020 02:50:00,1000.01
08.01.2020 03:00:00,999.89
08.01.2020 03:10:00,999.77
08.01.2020 03:20:00,999.83
08.01.2020 03:30:00,999.67
08.01.2020 03:40:00,999.55
08.01.2020 03:50:00,999.36
08.01.2020 04:00:00,999.1
08.01.2020 04:10:00,998.94
08.01.2020 04:20:00,998.91
08.01.2020 04:30:00,998.63
08.01.2020 04:40:00,998.66
08.01.2020 04:50:00,998.62
08.01.2020 05:00:00,998.52
08.01.2020 05:10:00,998.45
08.01.2020 05:20:00,998.51
08.01.2020 05:30:00,998.67
08.01.2020 05:40:00,998.54
08.01.2020 05:50:00,998.44
08.01.2020 06:00:00,998.35
08.01.2020 06:10:00,998.36
08.01.2020 06:20:00,998.26
08.01.2020 06:30:00,998.15
08.01.2020 06:40:00,997.98
08.01.2020 06:50:00,997.79
08.01.2020 07:00:00,997.78
08.01.2020 07:10:00,997.95
08.01.2020 07:20:00,998.07
08.01.2020 07:30:00,998.1
08.01.2020 07:40:00,998.41
08.01.2020 07:50:00,998.7
08.01.2020 08:00:00,999.02
08.01.2020 08:10:00,999.26
08.01.2020 08:20:00,999.45
08.01.2020 08:30:00,999.27
08.01.2020 08:40:00,999.17
08.01.2020 08:50:00,999.07
08.01.2020 09:00:00,999.02
08.01.2020 09:10:00,998.98
08.01.2020 09:20:00,998.94
08.01.2020 09:30:00,998.85
08.01.2020 09:40:00,998.78
08.01.2020 09:50:00,998.72
08.01.2020 10:00:00,998.74
08.01.2020 10:10:00,998.73
08.01.2020 10:20:00,998.87
08.01.2020 10:30:00,998.93
08.01.2020 10:40:00,998.79
08.01.2020 10:50:00,998.79
08.01.2020 11:00:00,998.89
08.01.2020 11:10:00,998.91
08.01.2020 11:20:00,998.93
08.01.2020 11:30:00,998.67
08.01.2020 11:40:00,998.58
08.01.2020 11:50:00,998.56
08.01.2020 12:00:00,998.7
08.01.2020 12:10:00,998.78
08.01.2020 12:20:00,998.76
08.01.2020 12:30:00,998.82
08.01.2020 12:40:00,998.89
08.01.2020 12:50:00,998.76
08.01.2020 13:00:00,998.58
08.01.2020 13:10:00,998.5
08.01.2020 13:20:00,998.37
08.01.2020 13:30:00,998.25
08.01.2020 13:40:00,998.05
08.01.2020 13:50:00,998.11
08.01.2020 14:00:00,998.11
08.01.2020 14:10:00,997.97
08.01.2020 14:20:00,997.76
08.01.2020 14:30:00,997.84
08.01.2020 14:40:00,997.89
08.01.2020 14:50:00,997.73
08.01.2020 15:00:00,997.73
08.01.2020 15:10:00,997.66
08.01.2020 15:20:00,997.61
08.01.2020 15:30:00,997.77
08.01.2020 15:40:00,997.95
08.01.2020 15:50:00,998.04
08.01.2020 16:00:00,998.22
08.01.2020 16:10:00,998.34
08.01.2020 16:20:00,998.31
08.01.2020 16:30:00,998.31
08.01.2020 16:40:00,998.35
08.01.2020 16:50:00,998.54
08.01.2020 17:00:00,998.48
08.01.2020 17:10:00,998.61
08.01.2020 17:20:00,998.6
08.01.2020 17:30:00,998.6
08.01.2020 17:40:00,998.6
08.01.2020 17:50:00,998.63
08.01.2020 18:00:00,998.69
08.01.2020 18:10:00,998.69
08.01.2020 18:20:00,998.6
08.01.2020 18:30:00,998.59
08.01.2020 18:40:00,998.57
08.01.2020 18:50:00,998.58
08.01.2020 19:00:00,998.66
08.01.2020 19:10:00,998.77
08.01.2020 19:20:00,998.95
08.01.2020 19:30:00,998.92
08.01.2020 19:40:00,998.84
08.01.2020 19:50:00,998.92
08.01.2020 20:00:00,998.98
08.01.2020 20:10:00,998.88
08.01.2020 20:20:00,998.9
08.01.2020 20:30:00,998.95
08.01.2020 20:40:00,998.94
08.01.2020 20:50:00,998.91
08.01.2020 21:00:00,998.87
08.01.2020 21:10:00,998.84
08.01.2020 21:20:00,998.76
08.01.2020 21:30:00,998.73
08.01.2020 21:40:00,998.63
08.01.2020 21:50:00,998.5
08.01.2020 22:00:00,998.5
08.01.2020 22:10:00,998.65
08.01.2020 22:20:00,998.52
08.01.2020 22:30:00,998.45
08.01.2020 22:40:00,998.6
08.01.2020 22:50:00,998.6
08.01.2020 23:00:00,998.62
08.01.2020 23:10:00,998.77
08.01.2020 23:20:00,998.6
08.01.2020 23:30:00,998.65
08.01.2020 23:40:00,998.65
08.01.2020 23:50:00,998.53
09.01.2020 00:00:00,998.55
09.01.2020 00:10:00,998.46
09.01.2020 00:20:00,998.42
09.01.2020 00:30:00,998.3
09.01.2020 00:40:00,998.25
09.01.2020 00:50:00,998.19
09.01.2020 01:00:00,998.09
09.01.2020 01:10:00,998.09
09.01.2020 01:20:00,998.06
09.01.2020 01:30:00,998.03
09.01.2020 01:40:00,998.03
09.01.2020 01:50:00,997.93
09.01.2020 02:00:00,997.89
09.01.2020 02:10:00,997.75
09.01.2020 02:20:00,997.73
09.01.2020 02:30:00,997.57
09.01.2020 02:40:00,997.54
09.01.2020 02:50:00,997.46
09.01.2020 03:00:00,997.48
09.01.2020 03:10:00,997.43
09.01.2020 03:20:00,997.33
09.01.2020 03:30:00,997.25
09.01.2020 03:40:00,997.17
09.01.2020 03:50:00,997.04
09.01.2020 04:00:00,996.93
09.01.2020 04:10:00,996.8
09.01.2020 04:20:00,996.57
09.01.2020 04:30:00,996.53
09.01.2020 04:40:00,996.46
09.01.2020 04:50:00,996.26
09.01.2020 05:00:00,996.06
09.01.2020 05:10:00,995.92
09.01.2020 05:20:00,995.87
09.01.2020 05:30:00,995.8
09.01.2020 05:40:00,995.68
09.01.2020 05:50:00,995.54
09.01.2020 06:00:00,995.37
09.01.2020 06:10:00,995.17
09.01.2020 06:20:00,994.95
09.01.2020 06:30:00,994.88
09.01.2020 06:40:00,994.88
09.01.2020 06:50:00,994.71
09.01.2020 07:00:00,994.53
09.01.2020 07:10:00,994.43
09.01.2020 07:20:00,994.35
09.01.2020 07:30:00,994.19
09.01.2020 07:40:00,994.09
09.01.2020 07:50:00,993.9
09.01.2020 08:00:00,993.88
09.01.2020 08:10:00,993.74
09.01.2020 08:20:00,993.68
09.01.2020 08:30:00,993.59
09.01.2020 08:40:00,993.44
09.01.2020 08:50:00,993.44
09.01.2020 09:00:00,993.42
09.01.2020 09:10:00,993.41
09.01.2020 09:20:00,993.32
09.01.2020 09:30:00,993.29
09.01.2020 09:40:00,993.19
09.01.2020 09:50:00,993.14
09.01.2020 10:00:00,993.06
09.01.2020 10:10:00,992.9
09.01.2020 10:20:00,992.77
09.01.2020 10:30:00,992.63
09.01.2020 10:40:00,992.51
09.01.2020 10:50:00,992.44
09.01.2020 11:00:00,992.34
09.01.2020 11:10:00,992.15
09.01.2020 11:20:00,992.02
09.01.2020 11:30:00,991.84
09.01.2020 11:40:00,991.71
09.01.2020 11:50:00,991.59
09.01.2020 12:00:00,991.53
09.01.2020 12:10:00,991.33
09.01.2020 12:20:00,991.16
09.01.2020 12:30:00,990.9
09.01.2020 12:40:00,990.67
09.01.2020 12:50:00,990.48
09.01.2020 13:00:00,990.21
09.01.2020 13:10:00,990.02
09.01.2020 13:20:00,989.98
09.01.2020 13:30:00,989.92
09.01.2020 13:40:00,989.79
09.01.2020 13:50:00,989.55
09.01.2020 14:00:00,989.36
09.01.2020 14:10:00,989.21
09.01.2020 14:20:00,989.23
09.01.2020 14:30:00,989.24
09.01.2020 14:40:00,989.18
09.01.2020 14:50:00,989.17
09.01.2020 15:00:00,989.12
09.01.2020 15:10:00,988.98
09.01.2020 15:20:00,988.97
09.01.2020 15:30:00,989
09.01.2020 15:40:00,989.01
09.01.2020 15:50:00,988.99
09.01.2020 16:00:00,988.95
09.01.2020 16:10:00,988.96
09.01.2020 16:20:00,988.93
09.01.2020 16:30:00,988.81
09.01.2020 16:40:00,988.76
09.01.2020 16:50:00,988.7
09.01.2020 17:00:00,988.63
09.01.2020 17:10:00,988.58
09.01.2020 17:20:00,988.51
09.01.2020 17:30:00,988.5
09.01.2020 17:40:00,988.47
09.01.2020 17:50:00,988.38
09.01.2020 18:00:00,988.39
09.01.2020 18:10:00,988.3
09.01.2020 18:20:00,988.29
09.01.2020 18:30:00,988.27
09.01.2020 18:40:00,988.22
09.01.2020 18:50:00,988.07
09.01.2020 19:00:00,988
09.01.2020 19:10:00,988.09
09.01.2020 19:20:00,988.02
09.01.2020 19:30:00,987.95
09.01.2020 19:40:00,987.93
09.01.2020 19:50:00,987.9
09.01.2020 20:00:00,987.84
09.01.2020 20:10:00,987.75
09.01.2020 20:20:00,987.63
09.01.2020 20:30:00,987.62
09.01.2020 20:40:00,987.54
09.01.2020 20:50:00,987.52
09.01.2020 21:00:00,987.53
09.01.2020 21:10:00,987.49
09.01.2020 21:20:00,987.41
09.01.2020 21:30:00,987.29
09.01.2020 21:40:00,987.21
09.01.2020 21:50:00,987.18
09.01.2020 22:00:00,987.17
09.01.2020 22:10:00,987.16
09.01.2020 22:20:00,987.16
09.01.2020 22:30:00,987.09
09.01.2020 22:40:00,986.99
09.01.2020 22:50:00,986.95
09.01.2020 23:00:00,986.92
09.01.2020 23:10:00,986.9
09.01.2020 23:20:00,986.91
09.01.2020 23:30:00,986.88
09.01.2020 23:40:00,986.79
09.01.2020 23:50:00,986.72
10.01.2020 00:00:00,986.72
10.01.2020 00:10:00,986.68
10.01.2020 00:20:00,986.61
10.01.2020 00:30:00,986.62
10.01.2020 00:40:00,986.58
10.01.2020 00:50:00,986.5
10.01.2020 01:00:00,986.58
10.01.2020 01:10:00,986.59
10.01.2020 01:20:00,986.55
10.01.2020 01:30:00,986.44
10.01.2020 01:40:00,986.4
10.01.2020 01:50:00,986.38
10.01.2020 02:00:00,986.28
10.01.2020 02:10:00,986.24
10.01.2020 02:20:00,986.21
10.01.2020 02:30:00,986.42
10.01.2020 02:40:00,986.43
10.01.2020 02:50:00,986.3
10.01.2020 03:00:00,986.56
10.01.2020 03:10:00,986.6
10.01.2020 03:20:00,986.45
10.01.2020 03:30:00,986.37
10.01.2020 03:40:00,986.47
10.01.2020 03:50:00,986.59
10.01.2020 04:00:00,986.72
10.01.2020 04:10:00,986.89
10.01.2020 04:20:00,986.96
10.01.2020 04:30:00,987.02
10.01.2020 04:40:00,986.93
10.01.2020 04:50:00,986.99
10.01.2020 05:00:00,986.99
10.01.2020 05:10:00,987
10.01.2020 05:20:00,987.01
10.01.2020 05:30:00,987.1
10.01.2020 05:40:00,987.19
10.01.2020 05:50:00,987.21
10.01.2020 06:00:00,987.19
10.01.2020 06:10:00,987.31
10.01.2020 06:20:00,987.33
10.01.2020 06:30:00,987.57
10.01.2020 06:40:00,987.6
10.01.2020 06:50:00,987.72
10.01.2020 07:00:00,987.86
10.01.2020 07:10:00,987.92
10.01.2020 07:20:00,987.91
10.01.2020 07:30:00,988.02
10.01.2020 07:40:00,988.22
10.01.2020 07:50:00,988.3
10.01.2020 08:00:00,988.38
10.01.2020 08:10:00,988.58
10.01.2020 08:20:00,988.9
10.01.2020 08:30:00,989.09
10.01.2020 08:40:00,989.27
10.01.2020 08:50:00,989.28
10.01.2020 09:00:00,989.28
10.01.2020 09:10:00,989.36
10.01.2020 09:20:00,989.46
10.01.2020 09:30:00,989.67
10.01.2020 09:40:00,989.93
10.01.2020 09:50:00,990.02
10.01.2020 10:00:00,989.97
10.01.2020 10:10:00,989.99
10.01.2020 10:20:00,989.99
10.01.2020 10:30:00,990.12
10.01.2020 10:40:00,990.31
10.01.2020 10:50:00,990.39
10.01.2020 11:00:00,990.4
10.01.2020 11:10:00,990.44
10.01.2020 11:20:00,990.43
10.01.2020 11:30:00,990.42
10.01.2020 11:40:00,990.5
10.01.2020 11:50:00,990.66
10.01.2020 12:00:00,990.75
10.01.2020 12:10:00,990.71
10.01.2020 12:20:00,990.65
10.01.2020 12:30:00,990.6
10.01.2020 12:40:00,990.5
10.01.2020 12:50:00,990.45
10.01.2020 13:00:00,990.4
10.01.2020 13:10:00,990.4
10.01.2020 13:20:00,990.33
10.01.2020 13:30:00,990.36
10.01.2020 13:40:00,990.37
10.01.2020 13:50:00,990.37
10.01.2020 14:00:00,990.47
10.01.2020 14:10:00,990.53
10.01.2020 14:20:00,990.6
10.01.2020 14:30:00,990.73
10.01.2020 14:40:00,990.83
10.01.2020 14:50:00,990.86
10.01.2020 15:00:00,990.97
10.01.2020 15:10:00,991.08
10.01.2020 15:20:00,991.16
10.01.2020 15:30:00,991.28
10.01.2020 15:40:00,991.45
10.01.2020 15:50:00,991.51
10.01.2020 16:00:00,991.46
10.01.2020 16:10:00,991.37
10.01.2020 16:20:00,991.38
10.01.2020 16:30:00,991.49
10.01.2020 16:40:00,991.64
10.01.2020 16:50:00,991.77
10.01.2020 17:00:00,991.98
10.01.2020 17:10:00,992.24
10.01.2020 17:20:00,992.7
10.01.2020 17:30:00,992.8
10.01.2020 17:40:00,992.93
10.01.2020 17:50:00,993.09
10.01.2020 18:00:00,993.23
10.01.2020 18:10:00,993.31
10.01.2020 18:20:00,993.56
10.01.2020 18:30:00,993.76
10.01.2020 18:40:00,994.08
10.01.2020 18:50:00,994.33
10.01.2020 19:00:00,994.61
10.01.2020 19:10:00,994.74
10.01.2020 19:20:00,994.97
10.01.2020 19:30:00,995.08
10.01.2020 19:40:00,995.29
10.01.2020 19:50:00,995.45
10.01.2020 20:00:00,995.6
10.01.2020 20:10:00,995.83
10.01.2020 20:20:00,995.94
10.01.2020 20:30:00,996.13
10.01.2020 20:40:00,996.41
10.01.2020 20:50:00,996.6
10.01.2020 21:00:00,996.65
10.01.2020 21:10:00,996.79
10.01.2020 21:20:00,997.05
10.01.2020 21:30:00,997.17
10.01.2020 21:40:00,997.33
10.01.2020 21:50:00,997.6
10.01.2020 22:00:00,997.88
10.01.2020 22:10:00,998.2
10.01.2020 22:20:00,998.38
10.01.2020 22:30:00,998.48
10.01.2020 22:40:00,998.69
10.01.2020 22:50:00,999.03
10.01.2020 23:00:00,999.36
10.01.2020 23:10:00,999.58
10.01.2020 23:20:00,999.87
10.01.2020 23:30:00,1000.01
10.01.2020 23:40:00,1000.23
10.01.2020 23:50:00,1000.45
11.01.2020 00:00:00,1000.6
11.01.2020 00:10:00,1000.67
11.01.2020 00:20:00,1000.78
11.01.2020 00:30:00,1001.01
11.01.2020 00:40:00,1001.13
11.01.2020 00:50:00,1001.29
11.01.2020 01:00:00,1001.45
11.01.2020 01:10:00,1001.54
11.01.2020 01:20:00,1001.58
11.01.2020 01:30:00,1001.68
11.01.2020 01:40:00,1001.88
11.01.2020 01:50:00,1001.97
11.01.2020 02:00:00,1002.1
11.01.2020 02:10:00,1002.21
11.01.2020 02:20:00,1002.35
11.01.2020 02:30:00,1002.54
11.01.2020 02:40:00,1002.7
11.01.2020 02:50:00,1002.75
11.01.2020 03:00:00,1002.81
11.01.2020 03:10:00,1002.89
11.01.2020 03:20:00,1002.96
11.01.2020 03:30:00,1003.02
11.01.2020 03:40:00,1003.14
11.01.2020 03:50:00,1003.27
11.01.2020 04:00:00,1003.27
11.01.2020 04:10:00,1003.34
11.01.2020 04:20:00,1003.32
11.01.2020 04:30:00,1003.37
11.01.2020 04:40:00,1003.47
11.01.2020 04:50:00,1003.5
11.01.2020 05:00:00,1003.48
11.01.2020 05:10:00,1003.51
11.01.2020 05:20:00,1003.58
11.01.2020 05:30:00,1003.7
11.01.2020 05:40:00,1003.86
11.01.2020 05:50:00,1004.01
11.01.2020 06:00:00,1004.23
11.01.2020 06:10:00,1004.48
11.01.2020 06:20:00,1004.63
11.01.2020 06:30:00,1004.79
11.01.2020 06:40:00,1004.87
11.01.2020 06:50:00,1004.95
11.01.2020 07:00:00,1005.04
11.01.2020 07:10:00,1005.11
11.01.2020 07:20:00,1005.09
11.01.2020 07:30:00,1005.1
11.01.2020 07:40:00,1005.13
11.01.2020 07:50:00,1005.14
11.01.2020 08:00:00,1005.13
11.01.2020 08:10:00,1005.1
11.01.2020 08:20:00,1005.19
11.01.2020 08:30:00,1005.26
11.01.2020 08:40:00,1005.35
11.01.2020 08:50:00,1005.48
11.01.2020 09:00:00,1005.7
11.01.2020 09:10:00,1005.74
11.01.2020 09:20:00,1005.89
11.01.2020 09:30:00,1006.08
11.01.2020 09:40:00,1006.07
11.01.2020 09:50:00,1006.19
11.01.2020 10:00:00,1006.18
11.01.2020 10:10:00,1006.38
11.01.2020 10:20:00,1006.45
11.01.2020 10:30:00,1006.48
11.01.2020 10:40:00,1006.64
11.01.2020 10:50:00,1006.83
11.01.2020 11:00:00,1007.01
11.01.2020 11:10:00,1007.21
11.01.2020 11:20:00,1006.86
11.01.2020 11:30:00,1006.64
11.01.2020 11:40:00,1006.63
11.01.2020 11:50:00,1006.73
11.01.2020 12:00:00,1006.75
11.01.2020 12:10:00,1006.68
11.01.2020 12:20:00,1006.42
11.01.2020 12:30:00,1006.22
11.01.2020 12:40:00,1006.03
11.01.2020 12:50:00,1005.91
11.01.2020 13:00:00,1005.7
11.01.2020 13:10:00,1005.57
11.01.2020 13:20:00,1005.49
11.01.2020 13:30:00,1005.38
11.01.2020 13:40:00,1005.21
11.01.2020 13:50:00,1005.1
11.01.2020 14:00:00,1004.98
11.01.2020 14:10:00,1004.87
11.01.2020 14:20:00,1004.91
11.01.2020 14:30:00,1005.03
11.01.2020 14:40:00,1004.98
11.01.2020 14:50:00,1004.98
11.01.2020 15:00:00,1004.99
11.01.2020 15:10:00,1004.81
11.01.2020 15:20:00,1004.59
11.01.2020 15:30:00,1004.48
11.01.2020 15:40:00,1004.41
11.01.2020 15:50:00,1004.29
11.01.2020 16:00:00,1004.23
11.01.2020 16:10:00,1004.13
11.01.2020 16:20:00,1004.15
11.01.2020 16:30:00,1004.06
11.01.2020 16:40:00,1004.02
11.01.2020 16:50:00,1004.03
11.01.2020 17:00:00,1004.04
11.01.2020 17:10:00,1004.06
11.01.2020 17:20:00,1003.99
11.01.2020 17:30:00,1003.98
11.01.2020 17:40:00,1003.96
11.01.2020 17:50:00,1003.97
11.01.2020 18:00:00,1003.95
11.01.2020 18:10:00,1004.04
11.01.2020 18:20:00,1004.02
11.01.2020 18:30:00,1003.95
11.01.2020 18:40:00,1003.9
11.01.2020 18:50:00,1003.81
11.01.2020 19:00:00,1003.82
11.01.2020 19:10:00,1003.77
11.01.2020 19:20:00,1003.76
11.01.2020 19:30:00,1003.67
11.01.2020 19:40:00,1003.58
11.01.2020 19:50:00,1003.54
11.01.2020 20:00:00,1003.64
11.01.2020 20:10:00,1003.66
11.01.2020 20:20:00,1003.72
11.01.2020 20:30:00,1003.68
11.01.2020 20:40:00,1003.64
11.01.2020 20:50:00,1003.41
11.01.2020 21:00:00,1003.36
11.01.2020 21:10:00,1003.23
11.01.2020 21:20:00,1003.12
11.01.2020 21:30:00,1003.02
11.01.2020 21:40:00,1002.96
11.01.2020 21:50:00,1002.82
11.01.2020 22:00:00,1002.71
11.01.2020 22:10:00,1002.63
11.01.2020 22:20:00,1002.59
11.01.2020 22:30:00,1002.56
11.01.2020 22:40:00,1002.43
11.01.2020 22:50:00,1002.34
11.01.2020 23:00:00,1002.33
11.01.2020 23:10:00,1002.36
11.01.2020 23:20:00,1002.28
11.01.2020 23:30:00,1002.18
11.01.2020 23:40:00,1001.95
11.01.2020 23:50:00,1001.85
12.01.2020 00:00:00,1001.69
12.01.2020 00:10:00,1001.64
12.01.2020 00:20:00,1001.49
12.01.2020 00:30:00,1001.3
12.01.2020 00:40:00,1001.25
12.01.2020 00:50:00,1001.15
12.01.2020 01:00:00,1001.01
12.01.2020 01:10:00,1000.89
12.01.2020 01:20:00,1000.72
12.01.2020 01:30:00,1000.76
12.01.2020 01:40:00,1000.8
12.01.2020 01:50:00,1000.72
12.01.2020 02:00:00,1000.71
12.01.2020 02:10:00,1000.67
12.01.2020 02:20:00,1000.52
12.01.2020 02:30:00,1000.26
12.01.2020 02:40:00,1000.25
12.01.2020 02:50:00,1000.26
12.01.2020 03:00:00,1000.16
