Time,Canada
1874,0.718391
1875,0.717618
1876,0.718288
1877,0.718701
1878,0.720046
1879,0.718856
1880,0.719321
1881,0.719942
1882,0.719269
1883,0.720721
1884,0.722439
1885,0.722596
1886,0.722126
1887,0.72338
1888,0.725111
1889,0.727431
1890,0.729235
1891,0.728969
1892,0.728332
1893,0.728491
1894,0.727431
1895,0.7249
1896,0.723275
1897,0.721241
1898,0.720981
1899,0.721501
1900,0.722022
1901,0.719942
1902,0.718649
1903,0.719683
1904,0.718391
1905,0.715256
1906,0.709723
1907,0.713521
1908,0.71048
1909,0.70927
1910,0.710985
1911,0.712301
1912,0.714031
1913,0.713012
1914,0.709471
1915,0.710682
1916,0.709723
1917,0.710126
1918,0.707864
1919,0.706764
1920,0.706964
1921,0.706464
1922,0.70373
1923,0.705716
1924,0.70373
1925,0.705219
1926,0.702001
1927,0.702001
1928,0.702001
1929,0.703334
1930,0.705219
1931,0.702889
1932,0.702741
1933,0.703087
1934,0.703037
1935,0.702149
1936,0.702198
1937,0.703829
1938,0.703631
1939,0.702395
1940,0.70279
1941,0.702001
1942,0.697934
1943,0.697107
1944,0.696185
1945,0.696621
1946,0.696573
1947,0.694541
1948,0.696136
1949,0.699888
1950,0.701508
1951,0.701066
1952,0.698812
1953,0.699447
1954,0.69847
1955,0.701508
1956,0.697107
1957,0.696282
1958,0.696961
1959,0.695943
1960,0.696088
1961,0.694927
1962,0.692665
1963,0.689275
1964,0.687002
1965,0.68975
1966,0.687521
1967,0.686436
1968,0.6832
1969,0.686719
1970,0.688279
1971,0.689085
1972,0.691037
1973,0.695024
1974,0.700035
1975,0.69667
1976,0.699545
1977,0.696233
1978,0.695265
1979,0.692953
1980,0.694203
1981,0.696621
1982,0.702494
1983,0.703977
1984,0.701951
1985,0.703334
1986,0.702642
1987,0.703977
1988,0.702445
1989,0.701754
1990,0.704871
1991,0.703136
1992,0.70497
1993,0.70497
1994,0.707064
1995,0.707214
1996,0.71048
1997,0.708567
1998,0.70922
1999,0.707314
2000,0.705965
2001,0.704771
2002,0.705219
2003,0.705119
2004,0.703235
2005,0.704325
2006,0.709069
2007,0.708215
2008,0.706864
2009,0.702988
2010,0.705219
2011,0.705467
2012,0.704473
2013,0.70373
2014,0.70497
2015,0.703087
2016,0.701951
2017,0.701705
2018,0.700967
2019,0.698324
2020,0.697107
2021,0.694686
2022,0.695943
2023,0.699545
2024,0.70028
2025,0.698812
2026,0.697983
2027,0.697107
2028,0.696379
2029,0.695169
2030,0.694927
2031,0.695604
2032,0.699203
2033,0.69735
2034,0.696864
2035,0.694927
2036,0.694879
2037,0.694444
2038,0.69604
2039,0.697593
2040,0.698178
2041,0.692137
2042,0.690608
2043,0.689275
2044,0.689798
2045,0.68956
2046,0.68975
2047,0.690846
2048,0.689845
2049,0.687332
2050,0.686436
2051,0.687002
2052,0.686295
2053,0.686436
2054,0.687616
2055,0.688231
2056,0.686907
2057,0.685589
2058,0.685307
2059,0.684838
2060,0.68171
2061,0.680226
2062,0.680967
2063,0.678426
2064,0.679902
2065,0.683293
2066,0.680735
2067,0.680504
2068,0.679671
2069,0.680365
2070,0.680272
2071,0.681756
2072,0.680596
2073,0.679302
2074,0.679486
2075,0.682221
2076,0.680921
2077,0.681431
2078,0.678887
2079,0.678794
2080,0.678196
2081,0.67714
2082,0.675676
2083,0.676315
2084,0.676133
2085,0.673401
2086,0.671592
2087,0.671817
2088,0.672043
2089,0.670107
2090,0.668583
2091,0.668762
2092,0.667601
2093,0.664894
2094,0.665646
2095,0.664938
2096,0.66291
2097,0.661726
2098,0.659848
2099,0.660502
2100,0.659848
2101,0.654365
2102,0.657073
2103,0.658892
2104,0.657333
2105,0.659979
2106,0.659196
2107,0.658501
2108,0.656039
2109,0.654236
2110,0.652103
2111,0.653381
2112,0.648508
2113,0.645453
2114,0.64487
2115,0.639795
2116,0.634115
2117,0.637267
2118,0.635122
2119,0.643708
2120,0.649984
2121,0.649562
2122,0.655093
2123,0.655179
2124,0.657462
2125,0.660284
2126,0.659457
2127,0.665779
2128,0.664982
2129,0.655523
2130,0.653808
2131,0.655008
2132,0.653808
2133,0.65445
2134,0.661376
2135,0.661026
2136,0.661989
2137,0.666134
2138,0.655222
2139,0.650872
2140,0.644953
2141,0.642261
2142,0.64433
2143,0.654108
2144,0.647878
2145,0.646831
2146,0.645786
2147,0.646621
2148,0.646705
2149,0.648088
2150,0.645578
2151,0.649773
2152,0.643087
2153,0.647962
2154,0.647459
2155,0.647249
2156,0.649562
2157,0.648508
2158,0.645286
2159,0.648004
2160,0.652529
2161,0.656168
2162,0.655867
2163,0.658979
2164,0.652955
2165,0.651466
2166,0.646831
2167,0.645453
2168,0.644122
2169,0.643087
2170,0.645703
2171,0.642797
2172,0.645161
2173,0.647165
2174,0.646329
2175,0.645745
2176,0.647668
2177,0.650787
2178,0.656383
2179,0.652316
2180,0.650703
2181,0.651975
2182,0.651466
2183,0.650449
2184,0.647794
2185,0.647878
2186,0.648761
2187,0.648424
2188,0.64914
2189,0.648508
2190,0.649773
2191,0.648424
2192,0.647333
2193,0.645411
2194,0.643915
2195,0.644496
2196,0.644538
2197,0.644122
2198,0.64433
2199,0.645494
2200,0.650407
2201,0.654721
2202,0.658267
2203,0.661988
2204,0.661662
2205,0.661051
2206,0.664165
2207,0.662867
2208,0.654042
2209,0.654219
2210,0.653952
2211,0.653851
2212,0.653223
2213,0.657098
2214,0.661182
2215,0.658585
2216,0.66035
2217,0.658226
2218,0.657526
2219,0.655308
2220,0.662996
2221,0.663419
2222,0.660914
2223,0.660962
2224,0.670105
2225,0.672604
2226,0.672089
2227,0.669502
2228,0.669501
2229,0.671592
2230,0.669995
2231,0.669032
2232,0.667156
2233,0.666978
2234,0.672159
2235,0.671006
2236,0.66856
2237,0.668649
2238,0.667423
2239,0.664542
2240,0.663527
2241,0.656708
2242,0.657566
2243,0.654944
2244,0.6555
2245,0.659283
2246,0.659914
2247,0.659239
2248,0.655883
2249,0.657077
2250,0.656188
2251,0.654664
2252,0.654171
2253,0.657225
2254,0.658354
2255,0.659869
2256,0.663769
2257,0.663679
2258,0.665071
2259,0.662098
2260,0.660566
2261,0.661047
2262,0.661025
2263,0.662868
2264,0.665912
2265,0.666778
2266,0.665625
2267,0.666134
2268,0.667356
2269,0.665779
2270,0.669254
2271,0.671297
2272,0.669904
2273,0.670849
2274,0.673354
2275,0.674289
2276,0.671366
2277,0.67195
2278,0.674971
2279,0.676849
2280,0.676538
2281,0.675977
2282,0.677277
2283,0.681871
2284,0.686197
2285,0.689624
2286,0.68793
2287,0.686333
2288,0.686676
2289,0.685867
2290,0.685484
2291,0.687934
2292,0.684625
2293,0.68539
2294,0.683495
2295,0.684859
2296,0.684971
2297,0.68197
2298,0.681995
2299,0.684687
2300,0.685299
2301,0.679299
2302,0.678395
2303,0.679212
2304,0.677251
2305,0.674014
2306,0.675765
2307,0.677347
2308,0.679935
2309,0.679294
2310,0.679889
2311,0.679256
2312,0.684632
2313,0.685224
2314,0.685299
2315,0.683237
2316,0.685473
2317,0.684394
2318,0.682762
2319,0.679389
2320,0.680749
2321,0.678613
2322,0.680016
2323,0.68357
2324,0.681027
2325,0.677645
2326,0.679076
2327,0.68269
2328,0.681933
2329,0.681515
2330,0.680749
2331,0.680479
2332,0.679112
2333,0.67488
2334,0.674334
2335,0.675762
2336,0.674784
2337,0.674245
2338,0.670555
2339,0.670042
2340,0.666223
2341,0.66589
2342,0.663549
2343,0.662472
2344,0.661116
2345,0.662277
2346,0.663064
2347,0.664144
2348,0.668786
2349,0.671165
2350,0.669254
2351,0.664916
2352,0.664959
2353,0.666667
2354,0.671296
2355,0.673672
2356,0.676457
2357,0.67488
2358,0.675999
2359,0.674309
2360,0.669568
2361,0.668831
2362,0.668673
2363,0.66845
2364,0.66836
2365,0.665646
2366,0.670107
2367,0.670396
2368,0.669007
2369,0.673353
2370,0.669321
2371,0.670379
2372,0.669814
2373,0.672045
2374,0.675741
2375,0.678262
2376,0.68034
2377,0.678972
2378,0.677511
2379,0.677575
2380,0.678494
2381,0.676133
2382,0.679188
2383,0.680834
2384,0.678235
2385,0.678678
2386,0.679263
2387,0.682442
2388,0.683132
2389,0.680272
2390,0.678802
2391,0.680365
2392,0.680716
2393,0.680367
2394,0.679739
2395,0.678157
2396,0.677695
2397,0.674926
2398,0.674405
2399,0.673714
2400,0.669075
2401,0.671251
2402,0.671521
2403,0.673177
2404,0.676985
2405,0.678402
2406,0.680011
2407,0.679448
2408,0.678916
2409,0.679101
2410,0.681537
2411,0.680466
2412,0.680398
2413,0.682572
2414,0.684053
2415,0.680967
2416,0.678382
2417,0.679489
2418,0.683725
2419,0.683072
2420,0.680278
2421,0.681546
2422,0.683539
2423,0.683649
2424,0.683883
2425,0.682529
2426,0.680806
2427,0.680831
2428,0.68063
2429,0.677787
2430,0.678911
2431,0.678198
2432,0.676195
2433,0.675817
2434,0.678334
2435,0.677741
2436,0.676469
2437,0.678155
2438,0.676317
2439,0.675791
2440,0.674831
2441,0.674218
2442,0.676429
2443,0.676841
2444,0.675542
2445,0.676721
2446,0.677413
2447,0.678724
2448,0.681515
2449,0.689322
2450,0.688025
2451,0.693342
2452,0.68843
2453,0.689106
2454,0.686775
2455,0.684863
2456,0.686693
2457,0.686475
2458,0.686946
2459,0.689527
2460,0.689506
2461,0.689413
2462,0.689815
2463,0.688494
2464,0.690746
2465,0.694964
2466,0.694167
2467,0.694649
2468,0.695507
2469,0.696814
2470,0.69012
2471,0.688947
2472,0.691001
2473,0.692654
2474,0.694304
2475,0.691186
2476,0.691802
2477,0.69133
2478,0.692606
2479,0.689655
2480,0.689292
2481,0.687543
2482,0.685983
2483,0.68924
2484,0.688266
2485,0.68893
2486,0.687677
2487,0.685062
2488,0.683352
2489,0.68316
2490,0.688343
2491,0.689042
2492,0.688167
2493,0.688679
2494,0.69012
2495,0.688459
2496,0.688805
2497,0.688262
2498,0.687118
2499,0.687032
2500,0.686758
2501,0.686051
2502,0.684877
2503,0.682985
2504,0.678032
2505,0.678032
2506,0.680896
2507,0.68154
2508,0.680915
2509,0.680267
2510,0.681657
2511,0.686214
2512,0.687015
2513,0.687603
2514,0.685589
2515,0.687251
2516,0.689396
2517,0.689781
2518,0.6868
2519,0.689076
2520,0.68711
2521,0.686342
2522,0.682432
2523,0.682432
2524,0.683995
2525,0.680566
2526,0.675497
2527,0.672992
2528,0.676546
2529,0.678402
2530,0.678293
2531,0.67887
2532,0.677944
2533,0.680902
2534,0.67719
2535,0.67764
2536,0.674427
2537,0.676658
2538,0.672835
2539,0.670307
2540,0.668852
2541,0.670892
2542,0.670827
2543,0.671275
2544,0.672743
2545,0.672743
2546,0.672858
2547,0.672565
2548,0.672136
2549,0.667
2550,0.667111
2551,0.668874
2552,0.667713
2553,0.663702
2554,0.661636
2555,0.664983
2556,0.666933
2557,0.666733
2558,0.665381
2559,0.668896
2560,0.670896
2561,0.677557
2562,0.677616
2563,0.677938
2564,0.675793
2565,0.677848
2566,0.67895
2567,0.67847
2568,0.681137
2569,0.680063
2570,0.678996
2571,0.681379
2572,0.681663
2573,0.679421
2574,0.678264
2575,0.677984
2576,0.671932
2577,0.674289
2578,0.673085
2579,0.675542
2580,0.674447
2581,0.675198
2582,0.674767
2583,0.672448
2584,0.673401
2585,0.67367
2586,0.674904
2587,0.676998
2588,0.676087
2589,0.674403
2590,0.675583
2591,0.674013
2592,0.67542
2593,0.67824
2594,0.677942
2595,0.679908
2596,0.681601
2597,0.682432
2598,0.681106
2599,0.682196
2600,0.678702
2601,0.676158
2602,0.672697
2603,0.674601
2604,0.676359
2605,0.673336
2606,0.669703
2607,0.67279
2608,0.672587
2609,0.674287
2610,0.674444
2611,0.674444
2612,0.673761
2613,0.675152
2614,0.677623
2615,0.678428
2616,0.678266
2617,0.677325
2618,0.674513
2619,0.673491
2620,0.673739
2621,0.674013
2622,0.67472
2623,0.674397
2624,0.678034
2625,0.679859
2626,0.679506
2627,0.678654
2628,0.676158
2629,0.674014
2630,0.677964
2631,0.676343
2632,0.675902
2633,0.677
2634,0.671254
2635,0.672136
2636,0.673313
2637,0.672583
2638,0.674104
2639,0.674174
2640,0.671932
2641,0.671999
2642,0.672249
2643,0.672153
2644,0.666644
2645,0.665049
2646,0.664519
2647,0.663018
2648,0.666289
2649,0.66749
2650,0.668986
2651,0.664938
2652,0.665734
2653,0.666089
2654,0.664076
2655,0.658325
2656,0.661987
2657,0.657896
2658,0.658282
2659,0.661877
2660,0.662712
2661,0.660896
2662,0.662408
2663,0.659285
2664,0.6607
2665,0.657137
2666,0.653553
2667,0.652845
2668,0.65666
2669,0.652824
2670,0.653228
2671,0.652611
2672,0.653123
2673,0.651827
2674,0.648274
2675,0.647387
2676,0.647474
2677,0.647688
2678,0.646304
2679,0.643908
2680,0.643331
2681,0.641203
2682,0.641816
2683,0.645301
2684,0.645845
2685,0.646642
2686,0.649685
2687,0.652485
2688,0.649307
2689,0.646928
2690,0.651886
2691,0.647122
2692,0.647768
2693,0.648524
2694,0.654749
2695,0.653377
2696,0.658195
2697,0.656254
2698,0.65453
2699,0.658022
2700,0.658478
2701,0.657807
2702,0.655303
2703,0.656188
2704,0.657028
2705,0.657591
2706,0.659261
2707,0.662031
2708,0.661747
2709,0.661002
2710,0.6666
2711,0.667468
2712,0.668159
2713,0.670129
2714,0.66807
2715,0.665026
2716,0.667245
2717,0.66883
2718,0.668919
2719,0.666311
2720,0.66921
2721,0.665358
2722,0.665003
2723,0.663944
2724,0.661901
2725,0.661659
2726,0.661417
2727,0.664539
2728,0.662383
2729,0.659801
2730,0.664473
2731,0.664209
2732,0.665668
2733,0.665402
2734,0.667022
2735,0.669525
2736,0.667691
2737,0.663062
2738,0.662054
2739,0.661439
2740,0.662339
2741,0.661222
2742,0.657093
2743,0.65718
2744,0.654772
2745,0.651781
2746,0.64954
2747,0.650907
2748,0.649217
2749,0.650783
2750,0.650213
2751,0.651292
2752,0.654255
2753,0.654554
2754,0.650146
2755,0.646344
2756,0.647728
2757,0.648086
2758,0.64874
2759,0.644924
2760,0.647011
2761,0.646236
2762,0.644079
2763,0.647623
2764,0.642357
2765,0.638544
2766,0.638035
2767,0.639711
2768,0.63823
2769,0.634756
2770,0.637846
2771,0.639642
2772,0.641013
2773,0.635826
2774,0.635232
2775,0.634437
2776,0.633673
2777,0.632635
2778,0.634287
2779,0.634854
2780,0.6363
2781,0.639481
2782,0.639683
2783,0.642579
2784,0.641818
2785,0.640039
2786,0.639969
2787,0.640943
2788,0.638352
2789,0.638932
2790,0.645467
2791,0.645661
2792,0.645761
2793,0.64689
2794,0.64593
2795,0.64834
2796,0.648212
2797,0.651316
2798,0.652654
2799,0.652868
2800,0.652096
2801,0.651249
2802,0.64844
2803,0.648023
2804,0.648907
2805,0.647785
2806,0.644652
2807,0.644015
2808,0.646636
2809,0.649706
2810,0.651102
2811,0.651143
2812,0.650571
2813,0.648986
2814,0.644681
2815,0.6463
2816,0.6472
2817,0.647659
2818,0.651102
2819,0.647916
2820,0.650251
2821,0.650592
2822,0.651079
2823,0.653057
2824,0.656447
2825,0.657114
2826,0.65798
2827,0.658021
2828,0.656206
2829,0.658867
2830,0.65798
2831,0.657806
2832,0.651759
2833,0.651565
2834,0.652273
2835,0.656446
2836,0.656206
2837,0.657631
2838,0.65889
2839,0.658888
2840,0.657009
2841,0.660085
2842,0.660391
2843,0.662011
2844,0.662011
2845,0.661091
2846,0.656616
2847,0.657264
2848,0.658132
2849,0.655156
2850,0.652438
2851,0.651587
2852,0.650485
2853,0.650216
2854,0.650442
2855,0.648863
2856,0.647198
2857,0.649223
2858,0.649787
2859,0.652036
2860,0.652353
2861,0.654192
2862,0.652123
2863,0.650695
2864,0.651719
2865,0.652996
2866,0.65565
2867,0.651098
2868,0.651992
2869,0.649794
2870,0.64949
2871,0.650044
2872,0.650865
2873,0.654664
2874,0.650146
2875,0.648445
2876,0.647417
2877,0.646033
2878,0.648249
2879,0.649328
2880,0.649556
2881,0.64924
2882,0.649279
2883,0.646842
2884,0.647375
2885,0.64491
2886,0.644739
2887,0.641077
2888,0.642167
2889,0.641945
2890,0.638727
2891,0.639836
2892,0.639987
2893,0.639276
2894,0.639046
2895,0.636975
2896,0.635867
2897,0.637012
2898,0.636514
2899,0.636326
2900,0.636549
2901,0.636448
2902,0.635962
2903,0.633076
2904,0.633226
2905,0.63539
2906,0.637889
2907,0.637511
2908,0.637584
2909,0.639885
2910,0.640133
2911,0.638628
2912,0.637831
2913,0.638972
2914,0.640164
2915,0.64197
2916,0.639159
2917,0.636587
2918,0.633684
2919,0.634747
2920,0.63367
2921,0.636132
2922,0.635214
2923,0.635419
2924,0.634357
2925,0.635033
2926,0.63367
2927,0.62999
2928,0.628279
2929,0.627707
2930,0.627963
2931,0.625391
2932,0.625469
2933,0.623908
2934,0.62751
2935,0.627943
2936,0.629961
2937,0.629109
2938,0.630517
2939,0.627235
2940,0.624493
2941,0.624922
2942,0.625489
2943,0.624805
2944,0.627235
2945,0.630955
2946,0.632391
2947,0.635789
2948,0.634035
2949,0.636436
2950,0.635586
2951,0.635647
2952,0.63478
2953,0.633633
2954,0.633754
2955,0.638447
2956,0.637714
2957,0.641355
2958,0.638978
2959,0.635243
2960,0.63484
2961,0.633312
2962,0.630736
2963,0.62692
2964,0.624493
2965,0.6259
2966,0.627727
2967,0.628082
2968,0.626253
2969,0.626253
2970,0.626782
2971,0.6259
2972,0.626645
2973,0.625782
2974,0.626017
2975,0.624512
2976,0.627156
2977,0.629089
2978,0.626331
2979,0.62054
2980,0.618582
2981,0.620155
2982,0.621697
2983,0.624376
2984,0.623519
2985,0.621987
2986,0.623986
2987,0.62822
2988,0.629901
2989,0.627805
2990,0.628852
2991,0.626233
2992,0.625743
2993,0.622801
2994,0.625684
2995,0.625919
2996,0.628792
2997,0.628299
2998,0.628871
2999,0.628042
3000,0.629188
3001,0.6282
3002,0.628852
3003,0.629406
3004,0.628694
3005,0.62639
3006,0.624688
3007,0.621678
3008,0.621581
3009,0.62422
3010,0.627825
3011,0.628694
3012,0.629842
3013,0.632111
3014,0.631672
3015,0.63012
3016,0.631592
3017,0.630279
3018,0.627077
3019,0.631194
3020,0.630398
3021,0.631074
3022,0.632992
3023,0.633633
3024,0.634357
3025,0.631233
3026,0.628535
3027,0.627117
3028,0.626723
3029,0.626841
3030,0.625117
3031,0.627707
3032,0.629287
3033,0.627549
3034,0.629406
3035,0.626999
3036,0.626684
3037,0.627628
3038,0.629683
3039,0.630438
3040,0.630239
3041,0.632031
3042,0.635001
3043,0.634639
3044,0.636132
3045,0.635445
3046,0.63589
3047,0.638325
3048,0.638733
3049,0.640328
3050,0.638162
3051,0.637918
3052,0.641026
3053,0.640123
3054,0.639591
3055,0.63804
3056,0.638284
3057,0.636902
3058,0.638692
3059,0.642261
3060,0.643211
3061,0.641766
3062,0.643294
3063,0.642921
3064,0.646956
3065,0.648677
3066,0.649857
3067,0.652529
3068,0.651254
3069,0.652146
3070,0.652188
3071,0.652955
3072,0.651593
3073,0.651678
3074,0.654965
3075,0.653211
3076,0.652486
3077,0.652273
3078,0.651721
3079,0.64973
3080,0.650703
3081,0.651169
3082,0.649562
3083,0.646705
3084,0.646621
3085,0.647375
3086,0.649182
3087,0.654579
3088,0.657203
3089,0.657376
3090,0.659848
3091,0.658631
3092,0.661726
3093,0.659674
3094,0.659413
3095,0.654707
3096,0.652571
3097,0.654151
3098,0.657117
3099,0.659413
3100,0.657678
3101,0.655824
3102,0.652656
3103,0.651466
3104,0.648929
3105,0.64792
3106,0.64792
3107,0.640082
3108,0.632231
3109,0.636335
3110,0.637552
3111,0.635647
3112,0.635122
3113,0.631273
3114,0.628615
3115,0.630636
3116,0.626763
3117,0.630795
3118,0.633593
3119,0.632551
3120,0.635849
3121,0.634921
3122,0.638651
3123,0.639509
3124,0.641272
3125,0.641108
3126,0.635809
3127,0.638081
3128,0.642756
3129,0.641231
3130,0.642591
3131,0.642674
3132,0.643832
3133,0.641149
3134,0.641313
3135,0.64156
3136,0.642178
3137,0.64433
3138,0.637349
3139,0.636213
3140,0.64119
3141,0.636011
3142,0.633714
3143,0.630477
3144,0.632831
3145,0.632471
3146,0.632231
3147,0.633593
3148,0.635284
3149,0.635566
3150,0.631951
3151,0.631433
3152,0.633032
3153,0.635163
3154,0.633593
3155,0.632992
3156,0.632151
3157,0.629525
3158,0.628299
3159,0.627786
3160,0.627038
3161,0.626096
3162,0.626331
3163,0.62901
3164,0.630318
3165,0.630517
3166,0.630597
3167,0.631512
3168,0.636862
3169,0.639345
3170,0.63861
3171,0.6391
3172,0.638855
3173,0.637552
3174,0.641684
3175,0.639468
3176,0.639141
3177,0.642591
3178,0.642013
3179,0.643749
3180,0.642591
3181,0.638774
3182,0.637349
3183,0.633192
3184,0.634719
3185,0.634639
3186,0.631114
3187,0.629366
3188,0.630994
3189,0.631313
3190,0.633794
3191,0.633553
3192,0.63589
3193,0.63484
3194,0.63589
3195,0.63589
3196,0.638896
3197,0.641684
3198,0.642715
3199,0.641601
3200,0.639591
3201,0.640861
3202,0.642839
3203,0.643376
3204,0.64041
3205,0.64041
3206,0.645828
3207,0.644288
3208,0.642096
3209,0.63678
3210,0.633152
3211,0.63804
3212,0.640164
3213,0.640656
3214,0.640246
3215,0.640697
3216,0.644122
3217,0.648004
3218,0.648677
3219,0.649646
3220,0.650745
3221,0.651339
3222,0.651381
3223,0.652656
3224,0.652997
3225,0.656685
3226,0.653937
3227,0.656469
3228,0.654108
3229,0.657592
3230,0.657073
3231,0.66011
3232,0.657505
3233,0.659239
3234,0.656901
3235,0.653894
3236,0.654793
3237,0.654151
3238,0.658805
3239,0.656383
3240,0.657246
3241,0.659152
3242,0.661332
3243,0.663966
3244,0.665469
3245,0.670241
3246,0.669523
3247,0.669748
3248,0.674082
3249,0.673718
3250,0.676224
3251,0.679486
3252,0.681896
3253,0.68306
3254,0.678979
3255,0.673491
3256,0.678518
3257,0.674127
3258,0.675219
3259,0.676178
3260,0.683434
3261,0.680828
3262,0.681245
3263,0.678426
3264,0.680226
3265,0.678702
3266,0.675767
3267,0.682082
3268,0.687427
3269,0.688516
3270,0.687758
3271,0.690179
3272,0.68738
3273,0.69056
3274,0.691515
3275,0.694975
3276,0.699643
3277,0.710328
3278,0.718184
3279,0.714388
3280,0.716692
3281,0.71958
3282,0.719891
3283,0.720617
3284,0.72722
3285,0.723537
3286,0.73244
3287,0.738007
3288,0.741785
3289,0.736811
3290,0.728332
3291,0.727802
3292,0.727431
3293,0.7303
3294,0.722335
3295,0.729714
3296,0.728438
3297,0.728969
3298,0.730567
3299,0.732869
3300,0.734862
3301,0.745434
3302,0.736214
3303,0.733783
3304,0.739645
3305,0.741785
3306,0.749794
3307,0.745212
3308,0.748167
3309,0.748615
3310,0.74217
3311,0.735078
3312,0.736052
3313,0.742446
3314,0.73959
3315,0.74239
3316,0.74217
3317,0.739372
3318,0.748447
3319,0.748307
3320,0.746157
3321,0.733138
3322,0.727855
3323,0.727882
3324,0.718907
3325,0.720383
3326,0.715256
3327,0.710177
3328,0.711212
3329,0.705716
3330,0.715717
3331,0.717154
3332,0.723746
3333,0.721501
3334,0.721293
3335,0.714337
3336,0.711491
3337,0.715052
3338,0.712251
3339,0.71495
3340,0.711997
3341,0.717875
3342,0.717283
3343,0.722335
3344,0.724848
3345,0.717772
3346,0.721266
3347,0.718546
3348,0.716332
3349,0.712962
3350,0.711187
3351,0.713089
3352,0.712301
3353,0.716949
3354,0.721657
3355,0.722465
3356,0.724559
3357,0.717875
3358,0.724165
3359,0.729315
3360,0.727379
3361,0.731368
3362,0.730834
3363,0.731716
3364,0.744851
3365,0.740192
3366,0.737572
3367,0.740083
3368,0.742501
3369,0.746213
3370,0.752021
3371,0.748167
3372,0.757576
3373,0.757461
3374,0.754945
3375,0.754148
3376,0.761325
3377,0.758725
3378,0.756544
3379,0.761006
3380,0.764701
3381,0.764584
3382,0.763475
3383,0.762195
3384,0.76266
3385,0.763534
3386,0.757404
3387,0.748783
3388,0.751399
3389,0.750188
3390,0.747328
3391,0.755458
3392,0.76333
3393,0.76176
3394,0.767577
3395,0.769882
3396,0.766842
3397,0.766812
3398,0.766842
3399,0.767195
3400,0.766636
3401,0.770001
3402,0.757805
3403,0.758553
3404,0.766342
3405,0.769556
3406,0.766812
3407,0.770713
3408,0.761847
3409,0.766401
3410,0.770802
3411,0.766254
3412,0.765257
3413,0.753154
3414,0.759936
3415,0.760254
3416,0.753949
3417,0.751512
3418,0.751936
3419,0.751767
3420,0.751371
3421,0.757146
3422,0.762864
3423,0.771843
3424,0.777726
3425,0.77991
3426,0.778755
3427,0.775524
3428,0.785855
3429,0.784406
3430,0.785824
3431,0.776036
3432,0.77241
3433,0.768256
3434,0.774863
3435,0.769704
3436,0.770802
3437,0.763068
3438,0.765961
3439,0.7527
3440,0.750413
3441,0.746324
3442,0.750582
3443,0.747943
3444,0.7527
3445,0.751343
3446,0.75792
3447,0.757949
3448,0.759647
3449,0.760341
3450,0.762951
3451,0.755344
3452,0.752814
3453,0.748783
3454,0.752927
3455,0.749148
3456,0.74499
3457,0.7494
3458,0.747803
3459,0.744574
3460,0.746742
3461,0.750497
3462,0.75706
3463,0.758236
3464,0.755344
3465,0.757088
3466,0.748811
3467,0.749092
3468,0.749766
3469,0.747049
3470,0.753239
3471,0.750525
3472,0.749822
3473,0.745935
3474,0.751908
3475,0.764205
3476,0.765433
3477,0.765433
3478,0.765316
3479,0.760109
3480,0.760745
3481,0.76266
3482,0.751965
3483,0.749822
3484,0.743716
3485,0.743522
3486,0.743467
3487,0.743494
3488,0.736865
3489,0.735916
3490,0.737354
3491,0.7397
3492,0.727696
3493,0.728438
3494,0.729049
3495,0.728651
3496,0.726586
3497,0.725268
3498,0.719787
3499,0.721735
3500,0.720617
3501,0.717592
3502,0.719399
3503,0.715768
3504,0.719502
3505,0.726744
3506,0.728863
3507,0.729954
3508,0.728969
3509,0.73006
3510,0.734322
3511,0.73408
3512,0.730914
3513,0.733783
3514,0.740933
3515,0.742859
3516,0.7414
3517,0.735673
3518,0.735835
3519,0.727299
3520,0.730353
3521,0.726137
3522,0.728943
3523,0.733353
3524,0.732252
3525,0.736187
3526,0.73551
3527,0.743799
3528,0.741015
3529,0.741427
3530,0.743633
3531,0.749906
3532,0.75092
3533,0.756945
3534,0.754091
3535,0.752955
3536,0.75663
3537,0.759273
3538,0.759013
3539,0.75861
3540,0.756115
3541,0.756372
3542,0.755515
3543,0.762602
3544,0.765169
3545,0.761383
3546,0.756687
3547,0.759244
3548,0.75706
3549,0.750469
3550,0.750525
3551,0.752191
3552,0.754802
3553,0.750835
3554,0.750751
3555,0.750751
3556,0.758294
3557,0.759763
3558,0.75884
3559,0.762776
3560,0.758438
3561,0.75749
3562,0.754489
3563,0.750863
3564,0.763942
3565,0.765521
3566,0.764848
3567,0.766665
3568,0.771367
3569,0.770713
3570,0.764584
3571,0.765257
3572,0.766342
3573,0.764409
3574,0.758869
3575,0.758869
3576,0.762079
3577,0.764321
3578,0.769083
3579,0.768994
3580,0.769764
3581,0.775855
3582,0.775855
3583,0.77679
3584,0.775194
3585,0.768846
3586,0.773635
3587,0.771426
3588,0.774923
3589,0.770743
3590,0.858431
3591,0.77691
3592,0.778665
3593,0.781311
3594,0.783546
3595,0.786287
3596,0.786473
3597,0.787185
3598,0.786473
3599,0.787216
3600,0.785238
3601,0.792833
3602,0.792833
3603,0.79447
3604,0.797544
3605,0.795229
3606,0.794439
3607,0.795672
3608,0.797162
3609,0.795798
3610,0.794407
3611,0.802987
3612,0.804376
3613,0.811326
3614,0.819001
3615,0.815927
3616,0.816127
3617,0.817661
3618,0.821288
3619,0.820311
3620,0.817628
3621,0.81586
3622,0.827369
