Date Time,wv (m/s)
17.01.2020 09:40:00,0.92
17.01.2020 09:50:00,1.17
17.01.2020 10:00:00,1.5
17.01.2020 10:10:00,1.87
17.01.2020 10:20:00,1.06
17.01.2020 10:30:00,0.58
17.01.2020 10:40:00,0.48
17.01.2020 10:50:00,0.87
17.01.2020 11:00:00,1.02
17.01.2020 11:10:00,0.93
17.01.2020 11:20:00,1.26
17.01.2020 11:30:00,1.88
17.01.2020 11:40:00,1.11
17.01.2020 11:50:00,1.82
17.01.2020 12:00:00,2.02
17.01.2020 12:10:00,2.02
17.01.2020 12:20:00,2.44
17.01.2020 12:30:00,2.55
17.01.2020 12:40:00,1.72
17.01.2020 12:50:00,2.19
17.01.2020 13:00:00,2.23
17.01.2020 13:10:00,2.88
17.01.2020 13:20:00,2.75
17.01.2020 13:30:00,3.42
17.01.2020 13:40:00,2.43
17.01.2020 13:50:00,2.43
17.01.2020 14:00:00,3.1
17.01.2020 14:10:00,2.69
17.01.2020 14:20:00,2.62
17.01.2020 14:30:00,2.46
17.01.2020 14:40:00,2.59
17.01.2020 14:50:00,2.84
17.01.2020 15:00:00,3.86
17.01.2020 15:10:00,3.7
17.01.2020 15:20:00,3.54
17.01.2020 15:30:00,3.96
17.01.2020 15:40:00,2.99
17.01.2020 15:50:00,2.74
17.01.2020 16:00:00,2.56
17.01.2020 16:10:00,1.97
17.01.2020 16:20:00,1.52
17.01.2020 16:30:00,1.64
17.01.2020 16:40:00,1.57
17.01.2020 16:50:00,1.54
17.01.2020 17:00:00,1.68
17.01.2020 17:10:00,2.86
17.01.2020 17:20:00,1.85
17.01.2020 17:30:00,1.63
17.01.2020 17:40:00,0.82
17.01.2020 17:50:00,1.52
17.01.2020 18:00:00,2.15
17.01.2020 18:10:00,2.94
17.01.2020 18:20:00,1.85
17.01.2020 18:30:00,1.6
17.01.2020 18:40:00,1.65
17.01.2020 18:50:00,1.68
17.01.2020 19:00:00,4.99
17.01.2020 19:10:00,4.57
17.01.2020 19:20:00,2.03
17.01.2020 19:30:00,1.78
17.01.2020 19:40:00,1.67
17.01.2020 19:50:00,0.83
17.01.2020 20:00:00,0.71
17.01.2020 20:10:00,1.31
17.01.2020 20:20:00,2.22
17.01.2020 20:30:00,2.22
17.01.2020 20:40:00,1.83
17.01.2020 20:50:00,1.18
17.01.2020 21:00:00,1.57
17.01.2020 21:10:00,0.53
17.01.2020 21:20:00,0.69
17.01.2020 21:30:00,0.97
17.01.2020 21:40:00,0.78
17.01.2020 21:50:00,1.09
17.01.2020 22:00:00,1.57
17.01.2020 22:10:00,1.55
17.01.2020 22:20:00,0.91
17.01.2020 22:30:00,0.75
17.01.2020 22:40:00,0.91
17.01.2020 22:50:00,1.94
17.01.2020 23:00:00,1.27
17.01.2020 23:10:00,1.33
17.01.2020 23:20:00,0.99
17.01.2020 23:30:00,0.66
17.01.2020 23:40:00,0.6
17.01.2020 23:50:00,0.76
18.01.2020 00:00:00,1.48
18.01.2020 00:10:00,0.93
18.01.2020 00:20:00,1.41
18.01.2020 00:30:00,2.4
18.01.2020 00:40:00,1.79
18.01.2020 00:50:00,1.27
18.01.2020 01:00:00,1.69
18.01.2020 01:10:00,1.12
18.01.2020 01:20:00,0.92
18.01.2020 01:30:00,0.56
18.01.2020 01:40:00,0.6
18.01.2020 01:50:00,1.18
18.01.2020 02:00:00,0.96
18.01.2020 02:10:00,1.1
18.01.2020 02:20:00,1.06
18.01.2020 02:30:00,1.33
18.01.2020 02:40:00,0.28
18.01.2020 02:50:00,0.78
18.01.2020 03:00:00,1.04
18.01.2020 03:10:00,0.78
18.01.2020 03:20:00,1.16
18.01.2020 03:30:00,0.87
18.01.2020 03:40:00,0.79
18.01.2020 03:50:00,0.75
18.01.2020 04:00:00,1.07
18.01.2020 04:10:00,1.45
18.01.2020 04:20:00,0.78
18.01.2020 04:30:00,0.62
18.01.2020 04:40:00,0.35
18.01.2020 04:50:00,1.05
18.01.2020 05:00:00,1.03
18.01.2020 05:10:00,0.78
18.01.2020 05:20:00,0.32
18.01.2020 05:30:00,0.47
18.01.2020 05:40:00,0.45
18.01.2020 05:50:00,0.98
18.01.2020 06:00:00,0.38
18.01.2020 06:10:00,0.53
18.01.2020 06:20:00,0.75
18.01.2020 06:30:00,1.18
18.01.2020 06:40:00,0.89
18.01.2020 06:50:00,0.45
18.01.2020 07:00:00,0.42
18.01.2020 07:10:00,0.66
18.01.2020 07:20:00,0.34
18.01.2020 07:30:00,1.22
18.01.2020 07:40:00,1.63
18.01.2020 07:50:00,2.04
18.01.2020 08:00:00,1.62
18.01.2020 08:10:00,1.32
18.01.2020 08:20:00,1.09
18.01.2020 08:30:00,1.15
18.01.2020 08:40:00,1.26
18.01.2020 08:50:00,1.49
18.01.2020 09:00:00,1.43
18.01.2020 09:10:00,1.31
18.01.2020 09:20:00,1.65
18.01.2020 09:30:00,0.85
18.01.2020 09:40:00,1.28
18.01.2020 09:50:00,1.25
18.01.2020 10:00:00,1.32
18.01.2020 10:10:00,1.04
18.01.2020 10:20:00,1.09
18.01.2020 10:30:00,1.13
18.01.2020 10:40:00,1.27
18.01.2020 10:50:00,1.51
18.01.2020 11:00:00,2.12
18.01.2020 11:10:00,2.48
18.01.2020 11:20:00,2.87
18.01.2020 11:30:00,3.7
18.01.2020 11:40:00,3.75
18.01.2020 11:50:00,4.22
18.01.2020 12:00:00,4.04
18.01.2020 12:10:00,4.31
18.01.2020 12:20:00,4.24
18.01.2020 12:30:00,3.35
18.01.2020 12:40:00,3.5
18.01.2020 12:50:00,4.13
18.01.2020 13:00:00,4.02
18.01.2020 13:10:00,4.14
18.01.2020 13:20:00,4.02
18.01.2020 13:30:00,4.02
18.01.2020 13:40:00,5.48
18.01.2020 13:50:00,2.61
18.01.2020 14:00:00,2.4
18.01.2020 14:10:00,4.05
18.01.2020 14:20:00,2.82
18.01.2020 14:30:00,1.16
18.01.2020 14:40:00,1.01
18.01.2020 14:50:00,1.8
18.01.2020 15:00:00,1.47
18.01.2020 15:10:00,1.48
18.01.2020 15:20:00,1.94
18.01.2020 15:30:00,1.05
18.01.2020 15:40:00,1.25
18.01.2020 15:50:00,3.17
18.01.2020 16:00:00,2.78
18.01.2020 16:10:00,2.73
18.01.2020 16:20:00,2.94
18.01.2020 16:30:00,2.09
18.01.2020 16:40:00,1.68
18.01.2020 16:50:00,0.79
18.01.2020 17:00:00,0.71
18.01.2020 17:10:00,0.45
18.01.2020 17:20:00,1.05
18.01.2020 17:30:00,0.78
18.01.2020 17:40:00,1.09
18.01.2020 17:50:00,1.4
18.01.2020 18:00:00,1.29
18.01.2020 18:10:00,1.26
18.01.2020 18:20:00,1.22
18.01.2020 18:30:00,1.46
18.01.2020 18:40:00,1.52
18.01.2020 18:50:00,1.58
18.01.2020 19:00:00,1.9
18.01.2020 19:10:00,1.57
18.01.2020 19:20:00,1.75
18.01.2020 19:30:00,1.75
18.01.2020 19:40:00,1.92
18.01.2020 19:50:00,1.68
18.01.2020 20:00:00,1.41
18.01.2020 20:10:00,1.66
18.01.2020 20:20:00,1.66
18.01.2020 20:30:00,1.81
18.01.2020 20:40:00,1.71
18.01.2020 20:50:00,1.64
18.01.2020 21:00:00,1.75
18.01.2020 21:10:00,2.06
18.01.2020 21:20:00,2.06
18.01.2020 21:30:00,2.65
18.01.2020 21:40:00,2.56
18.01.2020 21:50:00,2.44
18.01.2020 22:00:00,1.6
18.01.2020 22:10:00,2.02
18.01.2020 22:20:00,2.74
18.01.2020 22:30:00,2.62
18.01.2020 22:40:00,1.98
18.01.2020 22:50:00,0.99
18.01.2020 23:00:00,0.73
18.01.2020 23:10:00,0.7
18.01.2020 23:20:00,1.14
18.01.2020 23:30:00,1.19
18.01.2020 23:40:00,1.57
18.01.2020 23:50:00,1.94
19.01.2020 00:00:00,2.08
19.01.2020 00:10:00,1.85
19.01.2020 00:20:00,1.81
19.01.2020 00:30:00,1.82
19.01.2020 00:40:00,1.95
19.01.2020 00:50:00,2.06
19.01.2020 01:00:00,2.22
19.01.2020 01:10:00,2.14
19.01.2020 01:20:00,2.08
19.01.2020 01:30:00,1.89
19.01.2020 01:40:00,1.81
19.01.2020 01:50:00,1.78
19.01.2020 02:00:00,1.44
19.01.2020 02:10:00,1.13
19.01.2020 02:20:00,1.17
19.01.2020 02:30:00,1.2
19.01.2020 02:40:00,1.42
19.01.2020 02:50:00,1.39
19.01.2020 03:00:00,2.18
19.01.2020 03:10:00,1.95
19.01.2020 03:20:00,1.08
19.01.2020 03:30:00,0.95
19.01.2020 03:40:00,0.65
19.01.2020 03:50:00,0.48
19.01.2020 04:00:00,0.55
19.01.2020 04:10:00,0.83
19.01.2020 04:20:00,0.72
19.01.2020 04:30:00,0.78
19.01.2020 04:40:00,0.99
19.01.2020 04:50:00,0.82
19.01.2020 05:00:00,1.15
19.01.2020 05:10:00,1.2
19.01.2020 05:20:00,0.87
19.01.2020 05:30:00,1.19
19.01.2020 05:40:00,0.99
19.01.2020 05:50:00,1.12
19.01.2020 06:00:00,0.94
19.01.2020 06:10:00,0.78
19.01.2020 06:20:00,0.62
19.01.2020 06:30:00,0.57
19.01.2020 06:40:00,1.23
19.01.2020 06:50:00,1.47
19.01.2020 07:00:00,1.35
19.01.2020 07:10:00,1.82
19.01.2020 07:20:00,1.3
19.01.2020 07:30:00,0.42
19.01.2020 07:40:00,0.7
19.01.2020 07:50:00,0.67
19.01.2020 08:00:00,0.59
19.01.2020 08:10:00,0.43
19.01.2020 08:20:00,0.97
19.01.2020 08:30:00,0.91
19.01.2020 08:40:00,0.63
19.01.2020 08:50:00,0.53
19.01.2020 09:00:00,0.67
19.01.2020 09:10:00,1.74
19.01.2020 09:20:00,1.49
19.01.2020 09:30:00,1.18
19.01.2020 09:40:00,1.84
19.01.2020 09:50:00,2.76
19.01.2020 10:00:00,2.75
19.01.2020 10:10:00,2.45
19.01.2020 10:20:00,2.82
19.01.2020 10:30:00,2.8
19.01.2020 10:40:00,1.95
19.01.2020 10:50:00,1.38
19.01.2020 11:00:00,1.04
19.01.2020 11:10:00,2.09
19.01.2020 11:20:00,1.65
19.01.2020 11:30:00,1.15
19.01.2020 11:40:00,1.2
19.01.2020 11:50:00,1.42
19.01.2020 12:00:00,1.3
19.01.2020 12:10:00,1.34
19.01.2020 12:20:00,1.27
19.01.2020 12:30:00,1.78
19.01.2020 12:40:00,1.15
19.01.2020 12:50:00,1.82
19.01.2020 13:00:00,1.51
19.01.2020 13:10:00,1.75
19.01.2020 13:20:00,1.68
19.01.2020 13:30:00,1.6
19.01.2020 13:40:00,1.61
19.01.2020 13:50:00,1.93
19.01.2020 14:00:00,1.6
19.01.2020 14:10:00,0.95
19.01.2020 14:20:00,1.31
19.01.2020 14:30:00,1.14
19.01.2020 14:40:00,0.95
19.01.2020 14:50:00,1.09
19.01.2020 15:00:00,1.04
19.01.2020 15:10:00,0.86
19.01.2020 15:20:00,0.99
19.01.2020 15:30:00,1.28
19.01.2020 15:40:00,1.15
19.01.2020 15:50:00,1.12
19.01.2020 16:00:00,1.31
19.01.2020 16:10:00,1.49
19.01.2020 16:20:00,1.3
19.01.2020 16:30:00,1.34
19.01.2020 16:40:00,1.43
19.01.2020 16:50:00,1.55
19.01.2020 17:00:00,2.23
19.01.2020 17:10:00,1.88
19.01.2020 17:20:00,1.51
19.01.2020 17:30:00,1.82
19.01.2020 17:40:00,1.7
19.01.2020 17:50:00,1.51
19.01.2020 18:00:00,1.64
19.01.2020 18:10:00,1.74
19.01.2020 18:20:00,1.55
19.01.2020 18:30:00,1.7
19.01.2020 18:40:00,1.73
19.01.2020 18:50:00,2.4
19.01.2020 19:00:00,1.21
19.01.2020 19:10:00,0.79
19.01.2020 19:20:00,1.42
19.01.2020 19:30:00,1.32
19.01.2020 19:40:00,1.57
19.01.2020 19:50:00,1.74
19.01.2020 20:00:00,1.41
19.01.2020 20:10:00,1.68
19.01.2020 20:20:00,1.48
19.01.2020 20:30:00,1.53
19.01.2020 20:40:00,2.18
19.01.2020 20:50:00,2.35
19.01.2020 21:00:00,2.18
19.01.2020 21:10:00,2.38
19.01.2020 21:20:00,2.11
19.01.2020 21:30:00,1.95
19.01.2020 21:40:00,1.8
19.01.2020 21:50:00,1.74
19.01.2020 22:00:00,1.32
19.01.2020 22:10:00,1.03
19.01.2020 22:20:00,0.5
19.01.2020 22:30:00,0.98
19.01.2020 22:40:00,1.98
19.01.2020 22:50:00,0.89
19.01.2020 23:00:00,0.48
19.01.2020 23:10:00,0.75
19.01.2020 23:20:00,1.29
19.01.2020 23:30:00,0.69
19.01.2020 23:40:00,0.49
19.01.2020 23:50:00,0.93
20.01.2020 00:00:00,0.5
20.01.2020 00:10:00,0.76
20.01.2020 00:20:00,1.28
20.01.2020 00:30:00,1.06
20.01.2020 00:40:00,0.88
20.01.2020 00:50:00,0.82
20.01.2020 01:00:00,1.22
20.01.2020 01:10:00,0.86
20.01.2020 01:20:00,0.62
20.01.2020 01:30:00,0.93
20.01.2020 01:40:00,0.71
20.01.2020 01:50:00,0.42
20.01.2020 02:00:00,0.72
20.01.2020 02:10:00,0.79
20.01.2020 02:20:00,0.83
20.01.2020 02:30:00,0.6
20.01.2020 02:40:00,0.63
20.01.2020 02:50:00,0.53
20.01.2020 03:00:00,0.49
20.01.2020 03:10:00,0.48
20.01.2020 03:20:00,0.57
20.01.2020 03:30:00,0.72
20.01.2020 03:40:00,0.36
20.01.2020 03:50:00,0.36
20.01.2020 04:00:00,0.32
20.01.2020 04:10:00,0.32
20.01.2020 04:20:00,0.34
20.01.2020 04:30:00,0.55
20.01.2020 04:40:00,0.56
20.01.2020 04:50:00,1.14
20.01.2020 05:00:00,0.77
20.01.2020 05:10:00,0.59
20.01.2020 05:20:00,0.75
20.01.2020 05:30:00,0.68
20.01.2020 05:40:00,0.44
20.01.2020 05:50:00,0.74
20.01.2020 06:00:00,0.83
20.01.2020 06:10:00,0.91
20.01.2020 06:20:00,0.54
20.01.2020 06:30:00,0.61
20.01.2020 06:40:00,0.46
20.01.2020 06:50:00,0.63
20.01.2020 07:00:00,1.21
20.01.2020 07:10:00,0.26
20.01.2020 07:20:00,0.5
20.01.2020 07:30:00,0.48
20.01.2020 07:40:00,0.56
20.01.2020 07:50:00,0.98
20.01.2020 08:00:00,1.02
20.01.2020 08:10:00,0.95
20.01.2020 08:20:00,0.77
20.01.2020 08:30:00,0.55
20.01.2020 08:40:00,0.45
20.01.2020 08:50:00,0.32
20.01.2020 09:00:00,0.55
20.01.2020 09:10:00,0.99
20.01.2020 09:20:00,0.82
20.01.2020 09:30:00,0.27
20.01.2020 09:40:00,0.64
20.01.2020 09:50:00,0.98
20.01.2020 10:00:00,0.97
20.01.2020 10:10:00,1
20.01.2020 10:20:00,0.79
20.01.2020 10:30:00,0.67
20.01.2020 10:40:00,0.91
20.01.2020 10:50:00,0.87
20.01.2020 11:00:00,0.95
20.01.2020 11:10:00,0.77
20.01.2020 11:20:00,0.45
20.01.2020 11:30:00,0.9
20.01.2020 11:40:00,0.63
20.01.2020 11:50:00,0.86
20.01.2020 12:00:00,0.63
20.01.2020 12:10:00,1.14
20.01.2020 12:20:00,0.6
20.01.2020 12:30:00,0.84
20.01.2020 12:40:00,0.53
20.01.2020 12:50:00,0.65
20.01.2020 13:00:00,0.48
20.01.2020 13:10:00,1.13
20.01.2020 13:20:00,0.64
20.01.2020 13:30:00,0.6
20.01.2020 13:40:00,0.62
20.01.2020 13:50:00,0.64
20.01.2020 14:00:00,0.66
20.01.2020 14:10:00,0.68
20.01.2020 14:20:00,1.18
20.01.2020 14:30:00,0.88
20.01.2020 14:40:00,0.85
20.01.2020 14:50:00,0.77
20.01.2020 15:00:00,0.44
20.01.2020 15:10:00,0.68
20.01.2020 15:20:00,0.44
20.01.2020 15:30:00,1.03
20.01.2020 15:40:00,0.76
20.01.2020 15:50:00,0.68
20.01.2020 16:00:00,0.94
20.01.2020 16:10:00,0.55
20.01.2020 16:20:00,1.03
20.01.2020 16:30:00,0.51
20.01.2020 16:40:00,0.32
20.01.2020 16:50:00,0.39
20.01.2020 17:00:00,1.09
20.01.2020 17:10:00,0.91
20.01.2020 17:20:00,0.77
20.01.2020 17:30:00,0.91
20.01.2020 17:40:00,0.56
20.01.2020 17:50:00,0.52
20.01.2020 18:00:00,0.48
20.01.2020 18:10:00,0.86
20.01.2020 18:20:00,1.08
20.01.2020 18:30:00,0.46
20.01.2020 18:40:00,0.17
20.01.2020 18:50:00,0.13
20.01.2020 19:00:00,0.3
20.01.2020 19:10:00,0.24
20.01.2020 19:20:00,1.42
20.01.2020 19:30:00,1.67
20.01.2020 19:40:00,1.09
20.01.2020 19:50:00,0.76
20.01.2020 20:00:00,1.23
20.01.2020 20:10:00,1.18
20.01.2020 20:20:00,1.3
20.01.2020 20:30:00,1.14
20.01.2020 20:40:00,1.44
20.01.2020 20:50:00,1.61
20.01.2020 21:00:00,1.34
20.01.2020 21:10:00,1.23
20.01.2020 21:20:00,1.17
20.01.2020 21:30:00,1.15
20.01.2020 21:40:00,1.09
20.01.2020 21:50:00,1.03
20.01.2020 22:00:00,0.86
20.01.2020 22:10:00,0.66
20.01.2020 22:20:00,0.43
20.01.2020 22:30:00,0.7
20.01.2020 22:40:00,0.86
20.01.2020 22:50:00,0.85
20.01.2020 23:00:00,1.04
20.01.2020 23:10:00,0.65
20.01.2020 23:20:00,0.46
20.01.2020 23:30:00,0.41
20.01.2020 23:40:00,0.36
20.01.2020 23:50:00,0.45
21.01.2020 00:00:00,0.24
21.01.2020 00:10:00,0.24
21.01.2020 00:20:00,0.34
21.01.2020 00:30:00,1.28
21.01.2020 00:40:00,1.6
21.01.2020 00:50:00,1.17
21.01.2020 01:00:00,0.76
21.01.2020 01:10:00,1.31
21.01.2020 01:20:00,0.77
21.01.2020 01:30:00,0.64
21.01.2020 01:40:00,1.11
21.01.2020 01:50:00,1.03
21.01.2020 02:00:00,1.43
21.01.2020 02:10:00,1.62
21.01.2020 02:20:00,1.05
21.01.2020 02:30:00,1.11
21.01.2020 02:40:00,0.67
21.01.2020 02:50:00,0.67
21.01.2020 03:00:00,0.3
21.01.2020 03:10:00,0.79
21.01.2020 03:20:00,0.51
21.01.2020 03:30:00,0.79
21.01.2020 03:40:00,0.8
21.01.2020 03:50:00,0.75
21.01.2020 04:00:00,0.44
21.01.2020 04:10:00,0.65
21.01.2020 04:20:00,0.67
21.01.2020 04:30:00,0.4
21.01.2020 04:40:00,0.86
21.01.2020 04:50:00,1.1
21.01.2020 05:00:00,0.73
21.01.2020 05:10:00,0.64
21.01.2020 05:20:00,0.49
21.01.2020 05:30:00,0.19
21.01.2020 05:40:00,0.89
21.01.2020 05:50:00,0.51
21.01.2020 06:00:00,0.85
21.01.2020 06:10:00,0.61
21.01.2020 06:20:00,1.03
21.01.2020 06:30:00,0.77
21.01.2020 06:40:00,0.62
21.01.2020 06:50:00,0.45
21.01.2020 07:00:00,0.72
21.01.2020 07:10:00,1.06
21.01.2020 07:20:00,0.92
21.01.2020 07:30:00,0.81
21.01.2020 07:40:00,0.59
21.01.2020 07:50:00,1.02
21.01.2020 08:00:00,1.01
21.01.2020 08:10:00,0.73
21.01.2020 08:20:00,0.87
21.01.2020 08:30:00,1.43
21.01.2020 08:40:00,1.33
21.01.2020 08:50:00,1.42
21.01.2020 09:00:00,1.43
21.01.2020 09:10:00,1.58
21.01.2020 09:20:00,1.02
21.01.2020 09:30:00,0.88
21.01.2020 09:40:00,1.42
21.01.2020 09:50:00,1
21.01.2020 10:00:00,0.92
21.01.2020 10:10:00,0.95
21.01.2020 10:20:00,1.13
21.01.2020 10:30:00,1.34
21.01.2020 10:40:00,1.39
21.01.2020 10:50:00,1.39
21.01.2020 11:00:00,1.14
21.01.2020 11:10:00,1.17
21.01.2020 11:20:00,1.1
21.01.2020 11:30:00,0.95
21.01.2020 11:40:00,0.89
21.01.2020 11:50:00,0.68
21.01.2020 12:00:00,0.87
21.01.2020 12:10:00,1.35
21.01.2020 12:20:00,1.21
21.01.2020 12:30:00,1.15
21.01.2020 12:40:00,0.77
21.01.2020 12:50:00,0.73
21.01.2020 13:00:00,0.85
21.01.2020 13:10:00,0.87
21.01.2020 13:20:00,0.72
21.01.2020 13:30:00,0.84
21.01.2020 13:40:00,0.86
21.01.2020 13:50:00,0.71
21.01.2020 14:00:00,0.5
21.01.2020 14:10:00,1.08
21.01.2020 14:20:00,0.89
21.01.2020 14:30:00,0.9
21.01.2020 14:40:00,0.82
21.01.2020 14:50:00,0.71
21.01.2020 15:00:00,0.94
21.01.2020 15:10:00,0.74
21.01.2020 15:20:00,0.82
21.01.2020 15:30:00,0.45
21.01.2020 15:40:00,0.64
21.01.2020 15:50:00,0.71
21.01.2020 16:00:00,0.28
21.01.2020 16:10:00,0.27
21.01.2020 16:20:00,0.37
21.01.2020 16:30:00,0.51
21.01.2020 16:40:00,0.45
21.01.2020 16:50:00,0.24
21.01.2020 17:00:00,0.47
21.01.2020 17:10:00,1.14
21.01.2020 17:20:00,1.76
21.01.2020 17:30:00,2.16
21.01.2020 17:40:00,1.36
21.01.2020 17:50:00,1.46
21.01.2020 18:00:00,0.54
21.01.2020 18:10:00,0.45
21.01.2020 18:20:00,0.9
21.01.2020 18:30:00,1.62
21.01.2020 18:40:00,2.65
21.01.2020 18:50:00,1.61
21.01.2020 19:00:00,1.04
21.01.2020 19:10:00,0.77
21.01.2020 19:20:00,0.45
21.01.2020 19:30:00,0.45
21.01.2020 19:40:00,0.8
21.01.2020 19:50:00,0.32
21.01.2020 20:00:00,1.93
21.01.2020 20:10:00,1.61
21.01.2020 20:20:00,1.32
21.01.2020 20:30:00,0.99
21.01.2020 20:40:00,0.75
21.01.2020 20:50:00,0.57
21.01.2020 21:00:00,0.26
21.01.2020 21:10:00,0.53
21.01.2020 21:20:00,0.59
21.01.2020 21:30:00,1.45
21.01.2020 21:40:00,1.77
21.01.2020 21:50:00,1.55
21.01.2020 22:00:00,1
21.01.2020 22:10:00,1.21
21.01.2020 22:20:00,1.5
21.01.2020 22:30:00,1.69
21.01.2020 22:40:00,1.7
21.01.2020 22:50:00,1.14
21.01.2020 23:00:00,0.95
21.01.2020 23:10:00,0.57
21.01.2020 23:20:00,0.63
21.01.2020 23:30:00,1.24
21.01.2020 23:40:00,0.99
21.01.2020 23:50:00,0.39
22.01.2020 00:00:00,0.39
22.01.2020 00:10:00,0.49
22.01.2020 00:20:00,0.88
22.01.2020 00:30:00,0.48
22.01.2020 00:40:00,0.62
22.01.2020 00:50:00,0.66
22.01.2020 01:00:00,0.47
22.01.2020 01:10:00,0.42
22.01.2020 01:20:00,0.47
22.01.2020 01:30:00,1.95
22.01.2020 01:40:00,1.49
22.01.2020 01:50:00,1.44
22.01.2020 02:00:00,0.61
22.01.2020 02:10:00,0.91
22.01.2020 02:20:00,0.39
22.01.2020 02:30:00,0.56
22.01.2020 02:40:00,1.78
22.01.2020 02:50:00,1.3
22.01.2020 03:00:00,1.57
22.01.2020 03:10:00,1.14
22.01.2020 03:20:00,0.96
22.01.2020 03:30:00,0.72
22.01.2020 03:40:00,0.97
22.01.2020 03:50:00,0.96
22.01.2020 04:00:00,1.32
22.01.2020 04:10:00,1.62
22.01.2020 04:20:00,1.18
22.01.2020 04:30:00,1.03
22.01.2020 04:40:00,0.74
22.01.2020 04:50:00,0.76
22.01.2020 05:00:00,0.4
22.01.2020 05:10:00,1.24
22.01.2020 05:20:00,1.14
22.01.2020 05:30:00,0.65
22.01.2020 05:40:00,0.49
22.01.2020 05:50:00,0.67
22.01.2020 06:00:00,1.57
22.01.2020 06:10:00,1.14
22.01.2020 06:20:00,1.24
22.01.2020 06:30:00,1.15
22.01.2020 06:40:00,0.94
22.01.2020 06:50:00,1.68
22.01.2020 07:00:00,1.5
22.01.2020 07:10:00,1.16
22.01.2020 07:20:00,1.47
22.01.2020 07:30:00,0.91
22.01.2020 07:40:00,1.38
22.01.2020 07:50:00,1.36
22.01.2020 08:00:00,0.8
22.01.2020 08:10:00,1.3
22.01.2020 08:20:00,0.74
22.01.2020 08:30:00,0.59
22.01.2020 08:40:00,1.12
22.01.2020 08:50:00,0.72
22.01.2020 09:00:00,1.18
22.01.2020 09:10:00,1.8
22.01.2020 09:20:00,0.83
22.01.2020 09:30:00,1.23
22.01.2020 09:40:00,0.79
22.01.2020 09:50:00,0.74
22.01.2020 10:00:00,1.27
22.01.2020 10:10:00,1.01
22.01.2020 10:20:00,1.14
22.01.2020 10:30:00,0.96
22.01.2020 10:40:00,1.11
22.01.2020 10:50:00,0.98
22.01.2020 11:00:00,1.03
22.01.2020 11:10:00,0.88
22.01.2020 11:20:00,0.47
22.01.2020 11:30:00,1.08
22.01.2020 11:40:00,0.66
22.01.2020 11:50:00,0.63
22.01.2020 12:00:00,0.53
22.01.2020 12:10:00,0.4
22.01.2020 12:20:00,0.56
22.01.2020 12:30:00,0.9
22.01.2020 12:40:00,0.43
22.01.2020 12:50:00,1.12
22.01.2020 13:00:00,0.7
22.01.2020 13:10:00,0.29
22.01.2020 13:20:00,1.1
22.01.2020 13:30:00,1.35
22.01.2020 13:40:00,1
22.01.2020 13:50:00,1.35
22.01.2020 14:00:00,1.87
22.01.2020 14:10:00,1.17
22.01.2020 14:20:00,0.39
22.01.2020 14:30:00,0.55
22.01.2020 14:40:00,1.22
22.01.2020 14:50:00,1.44
22.01.2020 15:00:00,1.17
22.01.2020 15:10:00,0.66
22.01.2020 15:20:00,1.04
22.01.2020 15:30:00,1.66
22.01.2020 15:40:00,1.25
22.01.2020 15:50:00,1.01
22.01.2020 16:00:00,0.96
22.01.2020 16:10:00,0.57
22.01.2020 16:20:00,0.94
22.01.2020 16:30:00,0.75
22.01.2020 16:40:00,0.65
22.01.2020 16:50:00,0.5
22.01.2020 17:00:00,0.8
22.01.2020 17:10:00,0.57
22.01.2020 17:20:00,1.33
22.01.2020 17:30:00,0.89
22.01.2020 17:40:00,0.7
22.01.2020 17:50:00,0.69
22.01.2020 18:00:00,0.78
22.01.2020 18:10:00,0.89
22.01.2020 18:20:00,0.97
22.01.2020 18:30:00,0.45
22.01.2020 18:40:00,0.99
22.01.2020 18:50:00,1.04
22.01.2020 19:00:00,0.99
22.01.2020 19:10:00,0.85
22.01.2020 19:20:00,0.32
22.01.2020 19:30:00,0.65
22.01.2020 19:40:00,0.95
22.01.2020 19:50:00,1.26
22.01.2020 20:00:00,0.76
22.01.2020 20:10:00,0.67
22.01.2020 20:20:00,0.42
22.01.2020 20:30:00,0.38
22.01.2020 20:40:00,0.56
22.01.2020 20:50:00,0.45
22.01.2020 21:00:00,0.76
22.01.2020 21:10:00,0.54
22.01.2020 21:20:00,0.25
22.01.2020 21:30:00,0.49
22.01.2020 21:40:00,0.33
22.01.2020 21:50:00,0.32
22.01.2020 22:00:00,0.62
22.01.2020 22:10:00,0.76
22.01.2020 22:20:00,0.89
22.01.2020 22:30:00,0.97
22.01.2020 22:40:00,0.57
22.01.2020 22:50:00,0.5
22.01.2020 23:00:00,0.32
22.01.2020 23:10:00,0.43
22.01.2020 23:20:00,0.62
22.01.2020 23:30:00,0.56
22.01.2020 23:40:00,0.67
22.01.2020 23:50:00,0.33
23.01.2020 00:00:00,0.6
23.01.2020 00:10:00,0.51
23.01.2020 00:20:00,0.19
23.01.2020 00:30:00,0.27
23.01.2020 00:40:00,0.25
23.01.2020 00:50:00,0.55
23.01.2020 01:00:00,0.67
23.01.2020 01:10:00,0.49
23.01.2020 01:20:00,0.3
23.01.2020 01:30:00,0.48
23.01.2020 01:40:00,0.18
23.01.2020 01:50:00,0.21
23.01.2020 02:00:00,0.2
23.01.2020 02:10:00,0.38
23.01.2020 02:20:00,0.25
23.01.2020 02:30:00,0.33
23.01.2020 02:40:00,0.8
