Date Time,wv (m/s)
06.01.2020 17:10:00,1.97
06.01.2020 17:20:00,2.1
06.01.2020 17:30:00,1.59
06.01.2020 17:40:00,1.26
06.01.2020 17:50:00,2.1
06.01.2020 18:00:00,2.43
06.01.2020 18:10:00,1.95
06.01.2020 18:20:00,2.11
06.01.2020 18:30:00,1.76
06.01.2020 18:40:00,1.59
06.01.2020 18:50:00,1.55
06.01.2020 19:00:00,1.07
06.01.2020 19:10:00,1.3
06.01.2020 19:20:00,1.25
06.01.2020 19:30:00,2.11
06.01.2020 19:40:00,1.18
06.01.2020 19:50:00,0.75
06.01.2020 20:00:00,0.92
06.01.2020 20:10:00,1.38
06.01.2020 20:20:00,2.41
06.01.2020 20:30:00,2.27
06.01.2020 20:40:00,2.25
06.01.2020 20:50:00,2.72
06.01.2020 21:00:00,2.37
06.01.2020 21:10:00,2.33
06.01.2020 21:20:00,2.47
06.01.2020 21:30:00,2.33
06.01.2020 21:40:00,1.72
06.01.2020 21:50:00,1.71
06.01.2020 22:00:00,1.72
06.01.2020 22:10:00,1.11
06.01.2020 22:20:00,1.24
06.01.2020 22:30:00,1.63
06.01.2020 22:40:00,2.32
06.01.2020 22:50:00,2.24
06.01.2020 23:00:00,1.33
06.01.2020 23:10:00,2
06.01.2020 23:20:00,1.37
06.01.2020 23:30:00,1.58
06.01.2020 23:40:00,1.69
06.01.2020 23:50:00,1.79
07.01.2020 00:00:00,1.63
07.01.2020 00:10:00,0.99
07.01.2020 00:20:00,1.51
07.01.2020 00:30:00,1.45
07.01.2020 00:40:00,1.81
07.01.2020 00:50:00,1.94
07.01.2020 01:00:00,2.33
07.01.2020 01:10:00,2.9
07.01.2020 01:20:00,2.93
07.01.2020 01:30:00,2.14
07.01.2020 01:40:00,2.34
07.01.2020 01:50:00,1.99
07.01.2020 02:00:00,1.49
07.01.2020 02:10:00,1.76
07.01.2020 02:20:00,2.97
07.01.2020 02:30:00,2.91
07.01.2020 02:40:00,2.33
07.01.2020 02:50:00,1.52
07.01.2020 03:00:00,1.61
07.01.2020 03:10:00,1.61
07.01.2020 03:20:00,1.64
07.01.2020 03:30:00,1.15
07.01.2020 03:40:00,0.67
07.01.2020 03:50:00,0.46
07.01.2020 04:00:00,0.49
07.01.2020 04:10:00,0.4
07.01.2020 04:20:00,0.99
07.01.2020 04:30:00,0.62
07.01.2020 04:40:00,0.46
07.01.2020 04:50:00,0.9
07.01.2020 05:00:00,0.73
07.01.2020 05:10:00,0.67
07.01.2020 05:20:00,0.62
07.01.2020 05:30:00,0.56
07.01.2020 05:40:00,0.36
07.01.2020 05:50:00,0.29
07.01.2020 06:00:00,0.21
07.01.2020 06:10:00,0.51
07.01.2020 06:20:00,0.77
07.01.2020 06:30:00,1.38
07.01.2020 06:40:00,0.95
07.01.2020 06:50:00,0.68
07.01.2020 07:00:00,0.78
07.01.2020 07:10:00,0.67
07.01.2020 07:20:00,0.26
07.01.2020 07:30:00,0.68
07.01.2020 07:40:00,0.53
07.01.2020 07:50:00,0.85
07.01.2020 08:00:00,1.64
07.01.2020 08:10:00,0.85
07.01.2020 08:20:00,0.99
07.01.2020 08:30:00,1
07.01.2020 08:40:00,1.28
07.01.2020 08:50:00,0.55
07.01.2020 09:00:00,1.39
07.01.2020 09:10:00,1.51
07.01.2020 09:20:00,0.8
07.01.2020 09:30:00,0.47
07.01.2020 09:40:00,0.67
07.01.2020 09:50:00,0.99
07.01.2020 10:00:00,0.96
07.01.2020 10:10:00,0.34
07.01.2020 10:20:00,0.81
07.01.2020 10:30:00,1.16
07.01.2020 10:40:00,1
07.01.2020 10:50:00,0.32
07.01.2020 11:00:00,0.43
07.01.2020 11:10:00,1.15
07.01.2020 11:20:00,1.65
07.01.2020 11:30:00,1.64
07.01.2020 11:40:00,1.77
07.01.2020 11:50:00,1.52
07.01.2020 12:00:00,0.97
07.01.2020 12:10:00,1.17
07.01.2020 12:20:00,0.94
07.01.2020 12:30:00,0.92
07.01.2020 12:40:00,0.88
07.01.2020 12:50:00,0.92
07.01.2020 13:00:00,0.96
07.01.2020 13:10:00,0.84
07.01.2020 13:20:00,0.94
07.01.2020 13:30:00,1.3
07.01.2020 13:40:00,0.89
07.01.2020 13:50:00,1.26
07.01.2020 14:00:00,1.37
07.01.2020 14:10:00,1.51
07.01.2020 14:20:00,1.42
07.01.2020 14:30:00,0.92
07.01.2020 14:40:00,0.91
07.01.2020 14:50:00,0.91
07.01.2020 15:00:00,1.09
07.01.2020 15:10:00,1.3
07.01.2020 15:20:00,1.18
07.01.2020 15:30:00,1.07
07.01.2020 15:40:00,0.56
07.01.2020 15:50:00,0.74
07.01.2020 16:00:00,1.1
07.01.2020 16:10:00,1.42
07.01.2020 16:20:00,1
07.01.2020 16:30:00,0.76
07.01.2020 16:40:00,0.8
07.01.2020 16:50:00,1.51
07.01.2020 17:00:00,1.66
07.01.2020 17:10:00,1.85
07.01.2020 17:20:00,1.81
07.01.2020 17:30:00,2.04
07.01.2020 17:40:00,1.87
07.01.2020 17:50:00,2.19
07.01.2020 18:00:00,3.29
07.01.2020 18:10:00,2.88
07.01.2020 18:20:00,2.68
07.01.2020 18:30:00,3.22
07.01.2020 18:40:00,3.73
07.01.2020 18:50:00,4.21
07.01.2020 19:00:00,4.62
07.01.2020 19:10:00,3.57
07.01.2020 19:20:00,3.45
07.01.2020 19:30:00,3.35
07.01.2020 19:40:00,3.14
07.01.2020 19:50:00,3.5
07.01.2020 20:00:00,3.18
07.01.2020 20:10:00,2.45
07.01.2020 20:20:00,1.95
07.01.2020 20:30:00,2.52
07.01.2020 20:40:00,2.61
07.01.2020 20:50:00,2.71
07.01.2020 21:00:00,2.84
07.01.2020 21:10:00,2.65
07.01.2020 21:20:00,2.07
07.01.2020 21:30:00,1.83
07.01.2020 21:40:00,1.97
07.01.2020 21:50:00,2.41
07.01.2020 22:00:00,2.49
07.01.2020 22:10:00,1.03
07.01.2020 22:20:00,1.28
07.01.2020 22:30:00,1.44
07.01.2020 22:40:00,0.76
