Time,Australia
1935,0.6665
1936,0.666
1937,0.663
1938,0.6566
1939,0.649
1940,0.6605
1941,0.6565
1942,0.653
1943,0.6523
1944,0.6565
1945,0.6558
1946,0.6559
1947,0.654
1948,0.6517
1949,0.6515
1950,0.65
1951,0.6418
1952,0.6347
1953,0.6415
1954,0.6353
1955,0.647
1956,0.643
1957,0.6465
1958,0.647
1959,0.6503
1960,0.6614
1961,0.6657
1962,0.6595
1963,0.6596
1964,0.663
1965,0.6694
1966,0.6748
1967,0.681
1968,0.675
1969,0.6852
1970,0.6868
1971,0.6825
1972,0.6812
1973,0.6765
1974,0.67
1975,0.6725
1976,0.6814
1977,0.678
1978,0.677
1979,0.6725
1980,0.6685
1981,0.6702
1982,0.676
1983,0.6716
1984,0.667
1985,0.6659
1986,0.6655
1987,0.6713
1988,0.6785
1989,0.6825
1990,0.6796
1991,0.6745
1992,0.668
1993,0.6675
1994,0.6672
1995,0.668
1996,0.667
1997,0.6695
1998,0.676
1999,0.67
2000,0.6715
2001,0.6637
2002,0.6626
2003,0.6645
2004,0.6655
2005,0.6716
2006,0.67
2007,0.6742
2008,0.674
2009,0.6631
2010,0.6613
2011,0.659
2012,0.6553
2013,0.6568
2014,0.6595
2015,0.6597
2016,0.657
2017,0.655
2018,0.6565
2019,0.6553
2020,0.647
2021,0.649
2022,0.65
2023,0.649
2024,0.6455
2025,0.6487
2026,0.6515
2027,0.6535
2028,0.6507
2029,0.6473
2030,0.644
2031,0.6485
2032,0.652
2033,0.652
2034,0.645
2035,0.6412
2036,0.637
2037,0.6373
2038,0.6355
2039,0.6371
2040,0.633
2041,0.6276
2042,0.627
2043,0.627
2044,0.6221
2045,0.6236
2046,0.6255
2047,0.6304
2048,0.6315
2049,0.6225
2050,0.6215
2051,0.6219
2052,0.626
2053,0.615
2054,0.6145
2055,0.6115
2056,0.611
2057,0.6005
2058,0.5995
2059,0.5955
2060,0.587
2061,0.5867
2062,0.5925
2063,0.5894
2064,0.5925
2065,0.6081
2066,0.6067
2067,0.627
2068,0.611
2069,0.6078
2070,0.6074
2071,0.6054
2072,0.603
2073,0.6075
2074,0.6208
2075,0.619
2076,0.6115
2077,0.6185
2078,0.6165
2079,0.6195
2080,0.6165
2081,0.6125
2082,0.614
2083,0.6165
2084,0.6245
2085,0.6234
2086,0.629
2087,0.6267
2088,0.6301
2089,0.6263
2090,0.6211
2091,0.6168
2092,0.6196
2093,0.609
2094,0.6115
2095,0.6105
2096,0.6145
2097,0.607
2098,0.6035
2099,0.605
2100,0.609
2101,0.604
2102,0.5991
2103,0.5985
2104,0.5921
2105,0.5945
2106,0.5975
2107,0.594
2108,0.5925
2109,0.5938
2110,0.594
2111,0.5897
2112,0.583
2113,0.5792
2114,0.576
2115,0.5682
2116,0.555
2117,0.565
2118,0.572
2119,0.5805
2120,0.583
2121,0.581
2122,0.5861
2123,0.5897
2124,0.5875
2125,0.5966
2126,0.5929
2127,0.5945
2128,0.5935
2129,0.5937
2130,0.5875
2131,0.5835
2132,0.5855
2133,0.5781
2134,0.5836
2135,0.5911
2136,0.5863
2137,0.5975
2138,0.593
2139,0.597
2140,0.594
2141,0.594
2142,0.5887
2143,0.6178
2144,0.6183
2145,0.6162
2146,0.6273
2147,0.6294
2148,0.631
2149,0.6327
2150,0.6328
2151,0.6285
2152,0.6275
2153,0.6253
2154,0.6184
2155,0.6165
2156,0.6154
2157,0.616
2158,0.6231
2159,0.625
2160,0.6252
2161,0.6254
2162,0.6286
2163,0.632
2164,0.634
2165,0.6348
2166,0.6223
2167,0.632
2168,0.6392
2169,0.6385
2170,0.6343
2171,0.6457
2172,0.6437
2173,0.6436
2174,0.641
2175,0.6417
2176,0.64
2177,0.6339
2178,0.628
2179,0.6305
2180,0.631
2181,0.6245
2182,0.6175
2183,0.6204
2184,0.6155
2185,0.6165
2186,0.6195
2187,0.6208
2188,0.6204
2189,0.6235
2190,0.6187
2191,0.6231
2192,0.6211
2193,0.617
2194,0.6145
2195,0.6114
2196,0.611
2197,0.607
2198,0.6114
2199,0.6129
2200,0.6123
2201,0.618815
2202,0.621309
2203,0.628873
2204,0.633995
2205,0.633268
2206,0.640779
2207,0.640666
2208,0.631021
2209,0.632701
2210,0.634897
2211,0.634195
2212,0.638337
2213,0.640028
2214,0.639895
2215,0.635181
2216,0.631676
2217,0.630414
2218,0.627282
2219,0.625712
2220,0.629716
2221,0.633323
2222,0.639557
2223,0.641029
2224,0.649468
2225,0.651704
2226,0.652847
2227,0.646998
2228,0.645543
2229,0.649558
2230,0.646131
2231,0.645934
2232,0.63854
2233,0.633196
2234,0.635578
2235,0.637923
2236,0.640067
2237,0.639067
2238,0.632308
2239,0.627032
2240,0.621313
2241,0.618524
2242,0.620168
2243,0.623145
2244,0.624118
2245,0.627709
2246,0.630994
2247,0.635837
2248,0.634885
2249,0.635231
2250,0.636051
2251,0.631652
2252,0.626605
2253,0.627447
2254,0.630136
2255,0.630328
2256,0.634137
2257,0.638134
2258,0.639719
2259,0.636404
2260,0.634783
2261,0.632189
2262,0.626669
2263,0.633799
2264,0.635145
2265,0.631745
2266,0.638017
2267,0.628148
2268,0.624907
2269,0.63004
2270,0.635001
2271,0.637088
2272,0.637645
2273,0.636543
2274,0.647493
2275,0.651647
2276,0.647607
2277,0.647021
2278,0.650999
2279,0.651675
2280,0.648596
2281,0.650231
2282,0.654669
2283,0.658612
2284,0.662386
2285,0.665492
2286,0.663657
2287,0.662079
2288,0.668629
2289,0.670714
2290,0.66932
2291,0.670533
2292,0.667579
2293,0.668716
2294,0.665448
2295,0.666222
2296,0.670802
2297,0.66315
2298,0.661464
2299,0.660267
2300,0.657851
2301,0.649029
2302,0.648524
2303,0.652736
2304,0.649607
2305,0.641113
2306,0.644317
2307,0.647551
2308,0.65565
2309,0.658325
2310,0.659592
2311,0.657954
2312,0.662668
2313,0.664807
2314,0.663991
2315,0.658567
2316,0.656455
2317,0.658461
2318,0.652882
2319,0.651136
2320,0.653887
2321,0.656749
2322,0.658108
2323,0.662229
2324,0.658068
2325,0.657308
2326,0.661136
2327,0.67024
2328,0.665912
2329,0.666001
2330,0.664342
2331,0.665424
2332,0.664939
2333,0.662647
2334,0.659084
2335,0.658801
2336,0.663023
2337,0.660634
2338,0.65084
2339,0.647703
2340,0.648027
2341,0.647112
2342,0.647745
2343,0.647371
2344,0.644606
2345,0.644353
2346,0.649734
2347,0.651944
2348,0.653914
2349,0.658612
2350,0.654207
2351,0.652839
2352,0.653399
2353,0.651942
2354,0.648375
2355,0.649831
2356,0.651627
2357,0.649448
2358,0.649468
2359,0.647238
2360,0.636497
2361,0.639425
2362,0.63578
2363,0.636659
2364,0.634134
2365,0.630141
2366,0.632954
2367,0.632851
2368,0.638024
2369,0.638571
2370,0.64548
2371,0.646891
2372,0.646819
2373,0.649043
2374,0.652097
2375,0.65163
2376,0.657331
2377,0.653869
2378,0.649166
2379,0.646283
2380,0.648752
2381,0.642252
2382,0.647451
2383,0.650863
2384,0.648149
2385,0.652747
2386,0.653219
2387,0.655154
2388,0.653063
2389,0.653176
2390,0.65363
2391,0.661048
2392,0.663349
2393,0.660324
2394,0.660635
2395,0.654362
2396,0.656109
2397,0.65001
2398,0.650039
2399,0.647889
2400,0.644191
2401,0.649166
2402,0.646037
2403,0.647554
2404,0.649994
2405,0.65113
2406,0.650403
2407,0.643837
2408,0.645851
2409,0.63732
2410,0.638093
2411,0.640702
2412,0.644007
2413,0.638355
2414,0.638593
2415,0.636983
2416,0.638318
2417,0.640064
2418,0.643096
2419,0.646561
2420,0.64172
2421,0.639765
2422,0.640156
2423,0.638694
2424,0.637129
2425,0.635953
2426,0.633171
2427,0.635729
2428,0.635302
2429,0.636723
2430,0.636393
2431,0.635468
2432,0.633285
2433,0.633524
2434,0.634253
2435,0.635716
2436,0.637744
2437,0.640056
2438,0.636682
2439,0.633388
2440,0.635723
2441,0.635653
2442,0.642531
2443,0.642187
2444,0.641799
2445,0.643887
2446,0.644362
2447,0.645153
2448,0.643032
2449,0.650494
2450,0.653761
2451,0.657118
2452,0.656404
2453,0.655218
2454,0.654365
2455,0.655656
2456,0.656363
2457,0.657374
2458,0.657851
2459,0.668294
2460,0.6666
2461,0.663813
2462,0.664098
2463,0.664232
2464,0.666711
2465,0.663331
2466,0.654038
2467,0.654083
2468,0.650299
2469,0.654721
2470,0.627544
2471,0.638465
2472,0.631356
2473,0.636421
2474,0.638919
2475,0.632451
2476,0.634327
2477,0.634978
2478,0.634356
2479,0.632524
2480,0.628056
2481,0.628685
2482,0.630342
2483,0.629938
2484,0.632451
2485,0.629714
2486,0.626943
2487,0.62554
2488,0.61975
2489,0.615915
2490,0.617615
2491,0.612694
2492,0.613684
2493,0.606879
2494,0.608761
2495,0.6065
2496,0.603079
2497,0.60306
2498,0.60406
2499,0.613184
2500,0.613445
2501,0.614061
2502,0.616438
2503,0.611916
2504,0.607978
2505,0.608343
2506,0.605221
2507,0.609922
2508,0.606479
2509,0.602541
2510,0.608483
2511,0.612555
2512,0.613339
2513,0.609083
2514,0.609856
2515,0.60346
2516,0.606482
2517,0.60106
2518,0.603541
2519,0.602779
2520,0.597679
2521,0.598439
2522,0.5949
2523,0.5949
2524,0.59888
2525,0.596519
2526,0.592182
2527,0.593738
2528,0.59654
2529,0.594019
2530,0.592741
2531,0.593619
2532,0.595138
2533,0.588059
2534,0.589118
2535,0.585607
2536,0.580416
2537,0.585341
2538,0.592459
2539,0.587676
2540,0.592563
2541,0.587882
2542,0.58099
2543,0.583167
2544,0.578069
2545,0.578069
2546,0.575327
2547,0.57623
2548,0.570428
2549,0.5685
2550,0.574057
2551,0.571814
2552,0.5763
2553,0.572428
2554,0.56767
2555,0.570614
2556,0.578073
2557,0.578189
2558,0.573128
2559,0.572314
2560,0.570957
2561,0.583575
2562,0.581616
2563,0.5887
2564,0.5893
2565,0.586
2566,0.589241
2567,0.594122
2568,0.60226
2569,0.598001
2570,0.608022
2571,0.602199
2572,0.60464
2573,0.59938
2574,0.59924
2575,0.595419
2576,0.593119
2577,0.60148
2578,0.60132
2579,0.60132
2580,0.601
2581,0.59884
2582,0.59918
2583,0.594597
2584,0.591716
2585,0.586765
2586,0.594738
2587,0.591118
2588,0.591204
2589,0.590595
2590,0.5853
2591,0.585734
2592,0.584108
2593,0.582242
2594,0.575885
2595,0.584941
2596,0.585383
2597,0.584066
2598,0.590141
2599,0.591296
2600,0.588282
2601,0.57909
2602,0.578211
2603,0.581068
2604,0.584675
2605,0.583792
2606,0.584283
2607,0.586
2608,0.582116
2609,0.578558
2610,0.581675
2611,0.578284
2612,0.583025
2613,0.588176
2614,0.590795
2615,0.593137
2616,0.589164
2617,0.589305
2618,0.567557
2619,0.571929
2620,0.571629
2621,0.573229
2622,0.572328
2623,0.570314
2624,0.574443
2625,0.572086
2626,0.576315
2627,0.573243
2628,0.5673
2629,0.555278
2630,0.558832
2631,0.555656
2632,0.558412
2633,0.553823
2634,0.552476
2635,0.551
2636,0.543546
2637,0.542771
2638,0.538331
2639,0.538715
2640,0.543946
2641,0.546645
2642,0.5476
2643,0.54972
2644,0.548935
2645,0.542217
2646,0.544354
2647,0.542583
2648,0.535854
2649,0.537293
2650,0.531716
2651,0.533757
2652,0.53286
2653,0.534886
2654,0.528988
2655,0.5318
2656,0.526153
2657,0.519296
2658,0.521341
2659,0.518798
2660,0.528597
2661,0.529947
2662,0.527436
2663,0.524305
2664,0.516642
2665,0.520656
2666,0.52544
2667,0.512906
2668,0.52091
2669,0.528406
2670,0.522855
2671,0.52875
2672,0.527014
2673,0.528709
2674,0.524555
2675,0.52785
2676,0.519754
2677,0.520656
2678,0.52031
2679,0.52026
2680,0.521111
2681,0.513954
2682,0.513557
2683,0.516708
2684,0.523205
2685,0.522257
2686,0.520758
2687,0.524855
2688,0.524652
2689,0.522511
2690,0.536665
2691,0.54072
2692,0.542713
2693,0.543
2694,0.54975
2695,0.546555
2696,0.542954
2697,0.539754
2698,0.540962
2699,0.5423
2700,0.546155
2701,0.545955
2702,0.541412
2703,0.547705
2704,0.552816
2705,0.55655
2706,0.555906
2707,0.559218
2708,0.557411
2709,0.555561
2710,0.554527
2711,0.559112
2712,0.55905
2713,0.564426
2714,0.56557
2715,0.5688
2716,0.569764
2717,0.561819
2718,0.557956
2719,0.55525
2720,0.5601
2721,0.552826
2722,0.555817
2723,0.553205
2724,0.555055
2725,0.556211
2726,0.556928
2727,0.555267
2728,0.550755
2729,0.543554
2730,0.545623
2731,0.542859
2732,0.543918
2733,0.545709
2734,0.550965
2735,0.555572
2736,0.552911
2737,0.550415
2738,0.54876
2739,0.542721
2740,0.534717
2741,0.535957
2742,0.535904
2743,0.531012
2744,0.526508
2745,0.528014
2746,0.528158
2747,0.525405
2748,0.524407
2749,0.522102
2750,0.522307
2751,0.525158
2752,0.5252
2753,0.5262
2754,0.528561
2755,0.529115
2756,0.522657
2757,0.51875
2758,0.51305
2759,0.510601
2760,0.5119
2761,0.509253
2762,0.505351
2763,0.5024
2764,0.495198
2765,0.492849
2766,0.4993
2767,0.501701
2768,0.5014
2769,0.4908
2770,0.493998
2771,0.491996
2772,0.4982
2773,0.494649
2774,0.49415
2775,0.485543
2776,0.483297
2777,0.483697
2778,0.484347
2779,0.491398
2780,0.493249
2781,0.49635
2782,0.493349
2783,0.4997
2784,0.507804
2785,0.508601
2786,0.511206
2787,0.505803
2788,0.50005
2789,0.5032
2790,0.514802
2791,0.51475
2792,0.507451
2793,0.505701
2794,0.507653
2795,0.51115
2796,0.508604
2797,0.5124
2798,0.51705
2799,0.520702
2800,0.518102
2801,0.518852
2802,0.517955
2803,0.516408
2804,0.522707
2805,0.52391
2806,0.522804
2807,0.519358
2808,0.521304
2809,0.524305
2810,0.527703
2811,0.529362
2812,0.527558
2813,0.523152
2814,0.516052
2815,0.521452
2816,0.519258
2817,0.521159
2818,0.51921
2819,0.512906
2820,0.507452
2821,0.507252
2822,0.50765
2823,0.510102
2824,0.5159
2825,0.520908
2826,0.522204
2827,0.522011
2828,0.52566
2829,0.528103
2830,0.5275
2831,0.524052
2832,0.52325
2833,0.521058
2834,0.520602
2835,0.516205
2836,0.517157
2837,0.517505
2838,0.521657
2839,0.518352
2840,0.505951
2841,0.511756
2842,0.511252
2843,0.517609
2844,0.5174
2845,0.514557
2846,0.509501
2847,0.5109
2848,0.50995
2849,0.505852
2850,0.506001
2851,0.507304
2852,0.507303
2853,0.509751
2854,0.515902
2855,0.513455
2856,0.508254
2857,0.50925
2858,0.508751
2859,0.509252
2860,0.508302
2861,0.50565
2862,0.509602
2863,0.518109
2864,0.52041
2865,0.518
2866,0.517507
2867,0.5156
2868,0.5196
2869,0.512051
2870,0.513005
2871,0.517755
2872,0.521704
2873,0.528853
2874,0.524055
2875,0.5354
2876,0.532903
2877,0.535368
2878,0.53441
2879,0.534314
2880,0.53496
2881,0.528706
2882,0.53015
2883,0.529359
2884,0.531853
2885,0.529064
2886,0.527414
2887,0.52071
2888,0.520402
2889,0.520406
2890,0.519352
2891,0.513605
2892,0.516702
2893,0.51685
2894,0.514851
2895,0.50235
2896,0.49755
2897,0.491599
2898,0.492097
2899,0.484742
2900,0.491747
2901,0.4932
2902,0.491299
2903,0.487995
2904,0.491848
2905,0.495448
2906,0.4951
2907,0.495848
2908,0.5011
2909,0.507151
2910,0.5072
2911,0.5007
2912,0.5022
2913,0.50135
2914,0.51205
2915,0.515453
2916,0.511602
2917,0.510602
2918,0.507404
2919,0.5087
2920,0.509805
2921,0.507501
2922,0.50855
2923,0.502351
2924,0.5024
2925,0.504852
2926,0.504251
2927,0.5032
2928,0.5086
2929,0.50915
2930,0.51445
2931,0.51525
2932,0.51615
2933,0.52035
2934,0.52045
2935,0.51905
2936,0.51765
2937,0.52235
2938,0.52255
2939,0.51985
2940,0.51665
2941,0.51685
2942,0.51735
2943,0.51885
2944,0.52335
2945,0.52145
2946,0.51795
2947,0.52185
2948,0.51875
2949,0.51555
2950,0.51765
2951,0.51895
2952,0.51435
2953,0.51455
2954,0.51495
2955,0.51995
2956,0.51875
2957,0.51925
2958,0.51755
2959,0.51535
2960,0.51095
2961,0.50515
2962,0.50785
2963,0.50815
2964,0.50755
2965,0.50775
2966,0.51035
2967,0.51025
2968,0.51525
2969,0.51495
2970,0.52085
2971,0.51905
2972,0.52395
2973,0.52385
2974,0.52325
2975,0.52415
2976,0.51785
2977,0.51895
2978,0.51555
2979,0.51365
2980,0.51445
2981,0.51725
2982,0.51925
2983,0.51815
2984,0.51985
2985,0.519
2986,0.51575
2987,0.51075
2988,0.50655
2989,0.50825
2990,0.50965
2991,0.51075
2992,0.50955
2993,0.50865
2994,0.50925
2995,0.51055
2996,0.51265
2997,0.50915
2998,0.51005
2999,0.51725
3000,0.51715
